?ID	?label	?type
"VO_0005011"	"pSin-B-gal DNA vaccine plasmid"	"Class"
"VO_0005012"	"pLXSHD DNA vaccine plasmid"	"Class"
"VO_0005013"	"WRG/BEN DNA vaccine plasmid"	"Class"
"VO_0005014"	"pNGVL4a DNA vaccine plasmid"	"Class"
"VO_0005015"	"pNGVL3 DNA vaccine plasmid"	"Class"
"VO_0005016"	"SINCp B-gal DNA vaccine plasmid"	"Class"
"VO_0005017"	"Synchotrope TA2M DNA vaccine plasmid"	"Class"
"VO_0005018"	"pCMV/myc/ER DNA vaccine plasmid"	"Class"
"VO_0005019"	"pPA63-LAMP1 DNA vaccine plasmid"	"Class"
"VO_0005020"	"pSecTag2B DNA vaccine plasmid"	"Class"
"VO_0005021"	"pTPA-PA63-LAMP1 DNA vaccine plasmid"	"Class"
"VO_0005022"	"pTPA-PA63 DNA vaccine plasmid"	"Class"
"VO_0005023"	"VR2210 DNA vaccine plasmid"	"Class"
"VO_0005024"	"pCMV-TPA/ZS7 DNA vaccine plasmid"	"Class"
"VO_0005025"	"pABB-CRS2 DNA vaccine plasmid"	"Class"
"VO_0005026"	"pMASIA-tgD DNA vaccine plasmid"	"Class"
"VO_0005027"	"pCMVi-UB DNA vaccine plasmid"	"Class"
"VO_0005028"	"pCI30 DNA vaccine plasmid"	"Class"
"VO_0005029"	"pCP15/60 DNA vaccine plasmid"	"Class"
"VO_0005030"	"pUMVC3 DNA vaccine plasmid"	"Class"
"VO_0005031"	"pcDNA1 DNA vaccine plasmid"	"Class"
"VO_0005032"	"pCAT DNA vaccine plasmid"	"Class"
"VO_0005033"	"pGT36 DNA vaccine plasmid"	"Class"
"VO_0005034"	"VR1040 DNA vaccine plasmid"	"Class"
"VO_0005035"	"pcTPA DNA vaccine plasmid"	"Class"
"VO_0005036"	"pMV10.1 DNA vaccine plasmid"	"Class"
"VO_0005037"	"pET11d DNA vaccine plasmid"	"Class"
"VO_0005038"	"pUMVC4b DNA vaccine plasmid"	"Class"
"VO_0005039"	"pRC DNA vaccine plasmid"	"Class"
"VO_0005040"	"pAK-4 DNA vaccine plasmid"	"Class"
"VO_0005041"	"pCMVi(-H3)Ubs DNA vaccine plasmid"	"Class"
"VO_0005042"	"Auxo-GTU DNA vaccine plasmid"	"Class"
"VO_0005043"	"pCMN160 DNA vaccine plasmid"	"Class"
"VO_0005044"	"V1Jns DNA vaccine plasmid"	"Class"
"VO_0005045"	"pND-14 DNA vaccine plasmid"	"Class"
"VO_0005046"	"pSecTag2A DNA vaccine plasmid"	"Class"
"VO_0005047"	"pRc/CMV-HBs(S) DNA vaccine plasmid"	"Class"
"VO_0005048"	"pcDNA DNA vaccine plasmid"	"Class"
"VO_0005049"	"proVAX DNA vaccine plasmid"	"Class"
"VO_0005050"	"p1012 DNA vaccine plasmid"	"Class"
"VO_0005051"	"pUSE- DNA vaccine plasmid"	"Class"
"VO_0005052"	"APL023 DNA vaccine plasmid"	"Class"
"VO_0005053"	"pEGFP-N1 DNA vaccine plasmid"	"Class"
"VO_0005054"	"pCDL-SRa296 DNA vaccine plasmid"	"Class"
"VO_0005055"	"pUSK DNA vaccine plasmid"	"Class"
"VO_0005056"	"pUBIQ DNA vaccine plasmid"	"Class"
"VO_0005057"	"pcDNA3.1/Hygro(-) DNA vaccine plasmid"	"Class"
"VO_0005058"	"pCMV3ISS DNA vaccine plasmid"	"Class"
"VO_0005059"	"pWRG7079 DNA vaccine plasmid"	"Class"
"VO_0005060"	"pVR1020 DNA vaccine plasmid"	"Class"
"VO_0005061"	"nkCMVintpolyli DNA vaccine plasmid"	"Class"
"VO_0005062"	"pcDNA3.1/V5-His-TOPO DNA vaccine plasmid"	"Class"
"VO_0005063"	"pIRES1neo DNA vaccine plasmid"	"Class"
"VO_0005064"	"pRc/RSV DNA vaccine plasmid"	"Class"
"VO_0005065"	"pCI-TPA DNA vaccine plasmid"	"Class"
"VO_0005066"	"pCSIVgag DNA vaccine plasmid"	"Class"
"VO_0005067"	"pVacc4 DNA vaccine plasmid"	"Class"
"VO_0005068"	"pBC12B1 DNA vaccine plasmid"	"Class"
"VO_0005069"	"pGFP DNA vaccine plasmid"	"Class"
"VO_0005070"	"pCMV-beta DNA vaccine plasmid"	"Class"
"VO_0005071"	"pSW3891 DNA vaccine plasmid"	"Class"
"VO_0005072"	"pJW4304 DNA vaccine plasmid"	"Class"
"VO_0005073"	"pGT146-mIL-12 DNA vaccine plasmid"	"Class"
"VO_0005074"	"pDNAVACC DNA vaccine plasmid"	"Class"
"VO_0005075"	"VR1055 DNA vaccine plasmid"	"Class"
"VO_0005076"	"pRSC DNA vaccine plasmid"	"Class"
"VO_0005077"	"pcDNA3.1(Zeo)+ DNA vaccine plasmid"	"Class"
"VO_0005078"	"pVF DNA vaccine plasmid"	"Class"
"VO_0005079"	"AV-COVID-19"	"Class"
"VO_0005080"	"AIVITA Biomedical, Inc."	"NamedIndividual"
"VO_0005081"	"Corbevax"	"Class"
"VO_0005082"	"Abdala"	"Class"
"VO_0005083"	"CIGB-669"	"Class"
"VO_0005084"	"KCONVAC"	"Class"
"VO_0005085"	"VAT00002"	"Class"
"VO_0005086"	"Sanofi S.A."	"NamedIndividual"
"VO_0005087"	"DelNS1-2019-nCoV-RBD-OPT1"	"Class"
"VO_0005088"	"EpiVacCorona"	"Class"
"VO_0005089"	"GLS-5310"	"Class"
"VO_0005090"	"IIBR-100"	"Class"
"VO_0005091"	"LV-SMENP-DC"	"Class"
"VO_0005092"	"Nanocovax"	"Class"
"VO_0005093"	"QazVac"	"Class"
"VO_0005094"	"RBD-HBsAg VLP"	"Class"
"VO_0005095"	"Recombinant SARS-CoV-2 vaccine (Sf9 cell)"	"Class"
"VO_0005096"	"S-268019"	"Class"
"VO_0005097"	"Soberana 02"	"Class"
"VO_0005098"	"V591"	"Class"
"VO_0005099"	"VLA2001"	"Class"
"VO_0005100"	"SARS N protein DNA vaccine"	"Class"
"VO_0005101"	"SARS N + SARS M DNA vaccine"	"Class"
"VO_0005102"	"SARS M protein DNA vaccine"	"Class"
"VO_0005103"	"Salmonella-CTLA4-S SARS DNA vaccine"	"Class"
"VO_0005104"	"Recombinant SARS spike polypeptide vaccine"	"Class"
"VO_0005105"	"SARS CTLA4-S DNA vaccine"	"Class"
"VO_0005106"	"SARS tPA-S DNA vaccine"	"Class"
"VO_0005107"	"Salmonella-tPA-S SARS DNA vaccine"	"Class"
"VO_0005108"	"SARS MA-ExoN vaccine"	"Class"
"VO_0005109"	"SARS rMA15-ΔE vaccine"	"Class"
"VO_0005110"	"SARS ADS-MVA vaccine"	"Class"
"VO_0005111"	"MERS-CoV S vaccine adjuvanted with CpG and Alum"	"Class"
"VO_0005112"	"Inactivated whole MERS-CoV (IV) vaccine with CpG and Alum"	"Class"
"VO_0005113"	"SARS MVA/S vaccine"	"Class"
"VO_0005114"	"β-propiolactone-inactivated SARS-CoV vaccine"	"Class"
"VO_0005115"	"SARS Ad S/N vaccine"	"Class"
"VO_0005116"	"Ad5.MERS-S1 vaccine"	"Class"
"VO_0005117"	"Ad5.MERS-S vaccine"	"Class"
"VO_0005118"	"MERS England1 S1 protein subunit Vaccine"	"Class"
"VO_0005119"	"MERS England1 S DNA + England1 S protein subunit vaccine"	"Class"
"VO_0005120"	"MERS England1 S DNA Vaccine"	"Class"
"VO_0005121"	"MERS rRBD plus alum vaccine"	"Class"
"VO_0005122"	"MERS-CoV pcDNA3.1-S1 DNA vaccine"	"Class"
"VO_0005123"	"VSVΔG-MERS vaccine"	"Class"
"VO_0005124"	"MERS rNTD vaccine"	"Class"
"VO_0005125"	"inactivated whole (formalin and UV radiation) SARS-CoV vaccine"	"Class"
"VO_0005126"	"recombinant SARS DNA spike protein vaccine"	"Class"
"VO_0005127"	"Viral-like-particle S-MHV SARS vaccine"	"Class"
"VO_0005128"	"UV-Inactivated SARS + TLR agonist vaccine"	"Class"
"VO_0005129"	"UV-Inactivated SARS vaccine"	"Class"
"VO_0005130"	"VRP-MERS-N vaccine"	"Class"
"VO_0005131"	"VRP-SARS-N vaccine"	"Class"
"VO_0005132"	"rVV-SARS vaccine"	"Class"
"VO_0005133"	"MVvac2-MERS-S(H) vaccine"	"Class"
"VO_0005134"	"MVvac2-MERS-N vaccine"	"Class"
"VO_0005135"	"ChAdOx1-MERS-S vaccine"	"Class"
"VO_0005136"	"Ad41.MERS vaccine"	"Class"
"VO_0005137"	"MVA-MERS vaccine"	"Class"
"VO_0005138"	"CRT-N SARS vaccine"	"Class"
"VO_0005139"	"rSARS-CoV-ŒîE vaccine"	"Class"
"VO_0005140"	"MVvac2-MERS-solS vaccine"	"Class"
"VO_0005141"	"CoronaVac"	"Class"
"VO_0005142"	"ZF2001"	"Class"
"VO_0005143"	"LNP-nCoVsaRNA"	"Class"
"VO_0005144"	"Ad5-nCoV"	"Class"
"VO_0005145"	"MERS GLS-5300 vaccine"	"Class"
"VO_0005146"	"VRC-SRSDNA015-00-VP vaccine"	"Class"
"VO_0005147"	"SARS NDV-BC/S vaccine"	"Class"
"VO_0005148"	"SARS NDV-VF/S vaccine"	"Class"
"VO_0005149"	"rDNA-expressed S SARS protein vaccine"	"Class"
"VO_0005150"	"rMV-S + rMV-N vaccine"	"Class"
"VO_0005151"	"SARS-CoV Baculovirus S protein Vaccine"	"Class"
"VO_0005152"	"MVA-MERS-S vaccine"	"Class"
"VO_0005153"	"AdCOVID"	"Class"
"VO_0005154"	"SARS-CoV pCI-N DNA vaccine"	"Class"
"VO_0005155"	"NVX-CoV2373"	"Class"
"VO_0005156"	"CoV2 SAM"	"Class"
"VO_0005157"	"Moderna COVID-19 vaccine"	"Class"
"VO_0005158"	"Oxford-AstraZeneca COVID-19 vaccine"	"Class"
"VO_0005159"	"Ad26.COV2.S"	"Class"
"VO_0005160"	"WIBP-CorV"	"Class"
"VO_0005161"	"ARCoV"	"Class"
"VO_0005162"	"ZyCoV-D"	"Class"
"VO_0005163"	"Sputnik V"	"Class"
"VO_0005164"	"ARCT-021"	"Class"
"VO_0005165"	"AG0301-COVID19"	"Class"
"VO_0005166"	"BBIBP-CorV"	"Class"
"VO_0005167"	"Chinese Academy of Medical Sciences COVID-19 vaccine"	"Class"
"VO_0005168"	"CVnCoV"	"Class"
"VO_0005169"	"GRAd-COV2"	"Class"
"VO_0005170"	"GX-19"	"Class"
"VO_0005171"	"KBP-COVID-19"	"Class"
"VO_0005172"	"INO-4800"	"Class"
"VO_0005173"	"AdimrSC-2f"	"Class"
"VO_0005174"	"bacTRL-Spike"	"Class"
"VO_0005175"	"ChulaCov19"	"Class"
"VO_0005176"	"obsolete COH04S1"	"Class"
"VO_0005177"	"gorilla adenovirus vector"	"Class"
"VO_0005178"	"adenovirus serotype 26 vaccine vector"	"Class"
"VO_0005179"	"lipid nanoparticle vector"	"Class"
"VO_0005180"	"nanoparticle vector"	"Class"
"VO_0005181"	"chimpanzee adenovirus Oxford1 vaccine vector"	"Class"
"VO_0005182"	"chimpanzee adenovirus Oxford2 vaccine vector"	"Class"
"VO_0005183"	"CORVax12"	"Class"
"VO_0005184"	"COVID-19 aAPC vaccine"	"Class"
"VO_0005185"	"mRNA-1283"	"Class"
"VO_0005186"	"Covigenix VAX-001"	"Class"
"VO_0005187"	"COVI-VAC"	"Class"
"VO_0005188"	"Turkovac"	"Class"
"VO_0005189"	"hAd5-COVID-19"	"Class"
"VO_0005190"	"IMP CoVac-1"	"Class"
"VO_0005191"	"MVA-SARS-2-S"	"Class"
"VO_0005192"	"MVC-COV1901"	"Class"
"VO_0005193"	"COVAX-19"	"Class"
"VO_0005194"	"COVAC"	"Class"
"VO_0005195"	"V590"	"Class"
"VO_0005196"	"VXA-CoV2-1"	"Class"
"VO_0005197"	"SKYCovione"	"Class"
"VO_0005198"	"COVID-19 RNA vaccine"	"Class"
"VO_0005199"	"COVID-19 recombinant vector vaccine"	"Class"
"VO_0005200"	"COVID-19 recombinant adenoviral vector vaccine"	"Class"
"VO_0005201"	"COVID-19 inactivated vaccine"	"Class"
"VO_0005202"	"COVID-19 subunit vaccine"	"Class"
"VO_0005203"	"COVID-19 DNA vaccine"	"Class"
"VO_0005204"	"COVID-19 live, attenuated vaccine"	"Class"
"VO_0005205"	"COVID-19 virus-like particle vaccine"	"Class"
"VO_0005206"	"Matrix-M vaccine adjuvant"	"Class"
"VO_0005207"	"Advax vaccine adjuvant"	"Class"
"VO_0005208"	"CureVac AG"	"NamedIndividual"
"VO_0005209"	"Research Institute for Biological Safety Problems"	"NamedIndividual"
"VO_0005210"	"Bharat Biotech International Limited"	"NamedIndividual"
"VO_0005211"	"University of Munich (Ludwig-Maximilians)"	"NamedIndividual"
"VO_0005212"	"West China Hospital"	"NamedIndividual"
"VO_0005213"	"University Hospital Tuebingen"	"NamedIndividual"
"VO_0005214"	"Shenzhen Geno-Immune Medical Institute"	"NamedIndividual"
"VO_0005215"	"Providence Health & Services"	"NamedIndividual"
"VO_0005216"	"City of Hope Medical Center"	"NamedIndividual"
"VO_0005217"	"Codagenix, Inc."	"NamedIndividual"
"VO_0005218"	"Center for Genetic Engineering and Biotechnology"	"NamedIndividual"
"VO_0005219"	"Biological E. Ltd"	"NamedIndividual"
"VO_0005220"	"GeneOne Life Science, Inc."	"NamedIndividual"
"VO_0005221"	"Nanogen Pharmaceutical Biotechnology"	"NamedIndividual"
"VO_0005222"	"Shionogi"	"NamedIndividual"
"VO_0005223"	"Altimmune, Inc."	"NamedIndividual"
"VO_0005224"	"Erciyes University"	"NamedIndividual"
"VO_0005225"	"Vaccine and Infectious Disease Organization"	"NamedIndividual"
"VO_0005226"	"Razi Cov Pars"	"Class"
"VO_0005227"	"BBV154"	"Class"
"VO_0005228"	"ChAdV68-S"	"Class"
"VO_0005229"	"COVIran Barakat"	"Class"
"VO_0005230"	"COVID-eVax"	"Class"
"VO_0005231"	"COVIGEN"	"Class"
"VO_0005232"	"EuCorVac-19"	"Class"
"VO_0005233"	"mRNA-1273.351"	"Class"
"VO_0005234"	"NBP2001"	"Class"
"VO_0005235"	"NDV-HXP-S"	"Class"
"VO_0005236"	"PTX-COVID19-B"	"Class"
"VO_0005237"	"SpFN"	"Class"
"VO_0005238"	"VBI-2902a"	"Class"
"VO_0005239"	"FAKHRAVAC"	"Class"
"VO_0005240"	"MV-014-212"	"Class"
"VO_0005241"	"MRT5500"	"Class"
"VO_0005242"	"up-expressed as immune signature of"	"ObjectProperty"
"VO_0005243"	"CoviVac"	"Class"
"VO_0005244"	"Soberana Plus"	"Class"
"VO_0005245"	"DS-5670a"	"Class"
"VO_0005246"	"COVIVAC"	"Class"
"VO_0005247"	"V-01"	"Class"
"VO_0005248"	"COVID-19 subunit vaccine by National Vaccine and Serum Institute of China"	"Class"
"VO_0005249"	"EXG-5003"	"Class"
"VO_0005250"	"KD-414"	"Class"
"VO_0005251"	"COVID-19 VLP vaccine by the Scientific and Technological Research Council of Turkey"	"Class"
"VO_0005252"	"ReCOV"	"Class"
"VO_0005253"	"Ko√ßak-19 Inaktif Adjuvanlƒ± COVID-19 Vaccine"	"Class"
"VO_0005254"	"SC-Ad6-1"	"Class"
"VO_0005255"	"ABNCoV2"	"Class"
"VO_0005256"	"HDT-301"	"Class"
"VO_0005257"	"COVID-19 inactivated vaccine by the Scientific and Technological Research Council of Turkey"	"Class"
"VO_0005258"	"MF59-adjuvanted SARS-CoV-2 Sclamp vaccine"	"Class"
"VO_0005259"	"COVID-19 rNDV vector vaccine by Laboratorio Avi-Mex"	"Class"
"VO_0005260"	"COVID-19 mRNA vaccine by Shanghai East Hospital and Stemirna Therapeutics"	"Class"
"VO_0005261"	"CoVepiT"	"Class"
"VO_0005262"	"MVA-SARS-2-ST"	"Class"
"VO_0005263"	"CoV2-OGEN1"	"Class"
"VO_0005264"	"authorized COVID-19 vaccine"	"Class"
"VO_0005265"	"authorized COVID-19 RNA vaccine"	"Class"
"VO_0005266"	"authorized inactivated COVID-19 vaccine"	"Class"
"VO_0005267"	"authorized COVID-19 recombinant vector vaccine"	"Class"
"VO_0005268"	"authorized COVID-19 recombinant adenoviral vector vaccine"	"Class"
"VO_0005269"	"authorized COVID-19 subunit vaccine"	"Class"
"VO_0005270"	"1V270 vaccine adjuvant"	"Class"
"VO_0005271"	"2B182C vaccine adjuvant"	"Class"
"VO_0005272"	"TLR7 receptor role"	"Class"
"VO_0005273"	"QazCoVac-P"	"Class"
"VO_0005274"	"Th1 immunity stimulatory role"	"Class"
"VO_0005275"	"Th2 immunity stimulatory role"	"Class"
"VO_0005276"	"LNP-nCOV saRNA-02"	"Class"
"VO_0005277"	"mRNA-1273.211"	"Class"
"VO_0005278"	"(H115D)VHL35 Peptide Vaccine"	"Class"
"VO_0005280"	"Vaccine Adjuvant Compendium"	"NamedIndividual"
"VO_0005281"	"2E151 vaccine adjuvant"	"Class"
"VO_0005282"	"UM-1098 vaccine adjuvant"	"Class"
"VO_0005283"	"TQL-1055 vaccine adjuvant"	"Class"
"VO_0005284"	"NanoVax/NE01 vaccine adjuvant"	"Class"
"VO_0005285"	"MiT4 vaccine adjuvant"	"Class"
"VO_0005286"	"Mannadjuvant"	"Class"
"VO_0005287"	"LiT4 vaccine adjuvant"	"Class"
"VO_0005288"	"INI-4001 vaccine adjuvant"	"Class"
"VO_0005289"	"INI-2004 vaccine adjuvant"	"Class"
"VO_0005290"	"INI-2002 vaccine adjuvant"	"Class"
"VO_0005291"	"Fos47 vaccine adjuvant"	"Class"
"VO_0005292"	"EmT4 vaccine adjuvant"	"Class"
"VO_0005293"	"Em vaccine adjuvant"	"Class"
"VO_0005294"	"DDO (Defective viral genome-Derived Oligonucleotide) vaccine adjuvant"	"Class"
"VO_0005295"	"CaPNP (CaPtivant)(TM) vaccine adjuvant"	"Class"
"VO_0005296"	"BECC470b vaccine adjuvant"	"Class"
"VO_0005297"	"BECC438s vaccine adjuvant"	"Class"
"VO_0005298"	"BECC438b vaccine adjuvant"	"Class"
"VO_0005299"	"AlT4 vaccine adjuvant"	"Class"
"VO_0005300"	"AlT3 vaccine adjuvant"	"Class"
"VO_0005301"	"Alhydroxiquim-II vaccine adjuvant"	"Class"
"VO_0005302"	"Adjuplex+GLA vaccine adjuvant"	"Class"
"VO_0005303"	"2F52 vaccine adjuvant"	"Class"
"VO_0005304"	"TLR4 receptor role"	"Class"
"VO_0005305"	"TLR3 receptor role"	"Class"
"VO_0005306"	"TLR8 receptor role"	"Class"
"VO_0005307"	"TLR2 receptor role"	"Class"
"VO_0005308"	"immune response profile"	"Class"
"VO_0005309"	"Th1-biased immune profile"	"Class"
"VO_0005310"	"Th2-biased immune profile"	"Class"
"VO_0005311"	"Th1/Th2 mixed immune profile"	"Class"
"VO_0005312"	"induces immune profile"	"ObjectProperty"
"VO_0005313"	"Th17 immune profile"	"Class"
"VO_0005314"	"Th1/Th17 mixed immune profile"	"Class"
"VO_0005315"	"SCB-2020S"	"Class"
"VO_0005316"	"Noora"	"Class"
"VO_0005317"	"Baiya SARS-CoV-2 Vax 1"	"Class"
"VO_0005318"	"CVXGA1"	"Class"
"VO_0005319"	"AZD2816"	"Class"
"VO_0005320"	"202-CoV"	"Class"
"VO_0005321"	"COVID-19 subunit vaccine by HIPRA"	"Class"
"VO_0005322"	"AG0302-COVID19"	"Class"
"VO_0005323"	"authorized COVID-19 DNA vaccine"	"Class"
"VO_0005324"	"Advax-CpG55.2 vaccine adjuvant"	"Class"
"VO_0005325"	"VSA-2 vaccine adjuvant"	"Class"
"VO_0005326"	"VSA-1 vaccine adjuvant"	"Class"
"VO_0005327"	"rOv-ASP-1 vaccine adjuvant"	"Class"
"VO_0005328"	"VAC adjuvant ID"	"AnnotationProperty"
"VO_0005329"	"dmLT vaccine adjuvant"	"Class"
"VO_0005330"	"CPDI-01 vaccine adjuvant"	"Class"
"VO_0005331"	"recombinant viral vector vaccine"	"Class"
"VO_0005332"	"ARCT-165"	"Class"
"VO_0005333"	"SII B.1.351"	"Class"
"VO_0005334"	"SII Bivalent"	"Class"
"VO_0005335"	"SII B.1.617.2"	"Class"
"VO_0005336"	"AAV5-RBD-S"	"Class"
"VO_0005337"	"UM-3005 vaccine adjuvant"	"Class"
"VO_0005338"	"SCTV01C"	"Class"
"VO_0005339"	"Ad5-triCoV/Mac"	"Class"
"VO_0005340"	"VB10.2129"	"Class"
"VO_0005341"	"VB10.2210"	"Class"
"VO_0005342"	"ChAd-triCoV/Mac"	"Class"
"VO_0005343"	"COVID-19 subunit vaccine by PT Bio Farma"	"Class"
"VO_0005344"	"COVIDITY"	"Class"
"VO_0005345"	"PIKA Recombinant COVID-19 Vaccine"	"Class"
"VO_0005346"	"COVID-19 DNA vaccine by the University of Hong Kong and Immuno Cure 3 Limited"	"Class"
"VO_0005347"	"ARCT-154"	"Class"
"VO_0005348"	"LYB001"	"Class"
"VO_0005349"	"Covi Vax"	"Class"
"VO_0005350"	"naNO-COVID"	"Class"
"VO_0005351"	"IN-B009"	"Class"
"VO_0005352"	"VLPCOV-01"	"Class"
"VO_0005353"	"UM-3004 vaccine adjuvant"	"Class"
"VO_0005354"	"UM-3003 vaccine adjuvant"	"Class"
"VO_0005355"	"LTA1 vaccine adjuvant"	"Class"
"VO_0005356"	"Adjuvax vaccine adjuvant"	"Class"
"VO_0005357"	"Advax-CpG vaccine adjuvant"	"Class"
"VO_0005358"	"AS01B vaccine adjuvant"	"Class"
"VO_0005359"	"AS02A vaccine adjuvant"	"Class"
"VO_0005360"	"chitosan vaccine adjuvant"	"Class"
"VO_0005361"	"Montanide IMS 1313 vaccine adjuvant"	"Class"
"VO_0005362"	"Montanide ISA 206 vaccine adjuvant"	"Class"
"VO_0005363"	"Montanide ISA 50 vaccine adjuvant"	"Class"
"VO_0005364"	"Tomatine vaccine adjuvant"	"Class"
"VO_0005365"	"Zymosan vaccine adjuvant"	"Class"
"VO_0005366"	"XtendIII vaccine adjuvant"	"Class"
"VO_0005367"	"MPL + TDM vaccine adjuvant"	"Class"
"VO_0005368"	"Syntex Adjuvant Formulation"	"Class"
"VO_0005369"	"dibutyl phthalate vaccine adjuvant"	"Class"
"VO_0005370"	"glycerol vaccine adjuvant"	"Class"
"VO_0005371"	"Pam3Cys vaccine adjuvant"	"Class"
"VO_0005372"	"Vaxfectin vaccine adjuvant"	"Class"
"VO_0005373"	"prophylactic vaccination"	"Class"
"VO_0005374"	"therapeutic vaccination"	"Class"
"VO_0005375"	"T-vant vaccine adjuvant"	"Class"
"VO_0005376"	"Th1/Th2/Th17 mixed immune profile"	"Class"
"VO_0005377"	"has molecular receptor"	"ObjectProperty"
"VO_0005378"	"NLRP3 receptor role"	"Class"
"VO_0005379"	"PIKA vaccine adjuvant"	"Class"
"VO_0005380"	"Mastoparan 7 vaccine adjuvant"	"Class"
"VO_0005381"	"Mast cell activator small molecules vaccine adjuvant"	"Class"
"VO_0005382"	"Precision Vaccines Program (PVP)-037 vaccine adjuvant"	"Class"
"VO_0005383"	"BECC470s vaccine adjuvant"	"Class"
"VO_0005384"	"TRAC478 vaccine adjuvant"	"Class"
"VO_0005385"	"GLA-3M-052-LS vaccine adjuvant"	"Class"
"VO_0005386"	"3M-052-SE vaccine adjuvant"	"Class"
"VO_0005387"	"3M-052-Alum vaccine adjuvant"	"Class"
"VO_0005388"	"SWE vaccine adjuvant"	"Class"
"VO_0005389"	"SQ vaccine adjuvant"	"Class"
"VO_0005390"	"LQ vaccine adjuvant"	"Class"
"VO_0005391"	"ABO1009-DP"	"Class"
"VO_0005392"	"ACM-001"	"Class"
"VO_0005393"	"Almansour-001"	"Class"
"VO_0005394"	"Synthetic MVA-based SARS-CoV-2 Vaccine COH04S1"	"Class"
"VO_0005395"	"DoCo-Pro-RBD-1 + MF59"	"Class"
"VO_0005396"	"EgyVax"	"Class"
"VO_0005397"	"GRT-R912"	"Class"
"VO_0005398"	"MIPSCo-mRNA-RBD-1"	"Class"
"VO_0005399"	"Osvid-19"	"Class"
"VO_0005400"	"Prime-2-CoV-Beta"	"Class"
"VO_0005401"	"RH109"	"Class"
"VO_0005402"	"RQ3013"	"Class"
"VO_0005403"	"RVM-V001"	"Class"
"VO_0005404"	"VXS-1223"	"Class"
"VO_0005405"	"AAHI-SC2"	"Class"
"VO_0005406"	"Betuvax-CoV2"	"Class"
"VO_0005407"	"COVID-19 mRNA vaccine by CanSino Biologics"	"Class"
"VO_0005408"	"EG-COVID"	"Class"
"VO_0005409"	"mRNA-1073"	"Class"
"VO_0005410"	"SYS6006"	"Class"
"VO_0005411"	"UNAIR Inactivated COVID-19 Vaccine"	"Class"
"VO_0005412"	"V-01-351/V-01D Bivalence Vaccine"	"Class"
"VO_0005413"	"GEMCOVAC-19"	"Class"
"VO_0005414"	"LVRNA009"	"Class"
"VO_0005415"	"mRNA-1273.214"	"Class"
"VO_0005416"	"mRNA-1273.529"	"Class"
"VO_0005417"	"Omicron COVID-19 inactivated vaccine by China National Biotec Group Company Limited"	"Class"
"VO_0005418"	"authorized COVID-19 virus-like particle vaccine"	"Class"
"VO_0005419"	"MicroCrystalline Tyrosine vaccine adjuvant"	"Class"
"VO_0005420"	"GLA-SE vaccine adjuvant"	"Class"
"VO_0005421"	"GLA-SLQ vaccine adjuvant"	"Class"
"VO_0005422"	"SLA-LSQ vaccine adjuvant"	"Class"
"VO_0005423"	"SLA-SE vaccine adjuvant"	"Class"
"VO_0005424"	"GLA-AF vaccine adjuvant"	"Class"
"VO_0005425"	"prostate cancer vaccine"	"Class"
"VO_0005426"	"colorectal cancer vaccine"	"Class"
"VO_0005427"	"lymphoma vaccine"	"Class"
"VO_0005428"	"brain cancer vaccine"	"Class"
"VO_0005429"	"liver cancer vaccine"	"Class"
"VO_0005430"	"pancreatic cancer vaccine"	"Class"
"VO_0005431"	"vaccine antigen annotation"	"AnnotationProperty"
"VO_0005432"	"vaccine preparation annotation"	"AnnotationProperty"
"VO_0005433"	"vaccine response annotation"	"AnnotationProperty"
"VO_0005434"	"PVSRIPO vaccine vector"	"Class"
"VO_0005435"	"SARS-COV-2 COVID-19 mRNA, bivalent, original/Omicron BA.1, Non-US Vaccine Product (Comirnaty Bivalent), Pfizer-BioNTech"	"Class"
"VO_0005436"	"SARS-COV-2 (COVID-19) vaccine, mRNA, spike protein, LNP, bivalent booster, preservative free, 30 mcg/0.3 mL dose, tris-sucrose formulation"	"Class"
"VO_0005437"	"SARS-COV-2 (COVID-19) vaccine, mRNA, spike protein, LNP, preservative free, 30 mcg/0.3mL dose"	"Class"
"VO_0005438"	"CVX code"	"AnnotationProperty"
"VO_0005439"	"passive vaccine"	"Class"
"VO_0005440"	"anthrax immune globulin passive vaccine"	"Class"
"VO_0005441"	"cytomegalovirus immune globulin passive vaccine, intravenous"	"Class"
"VO_0005442"	"Hepatitis A immune globulin passive vaccine"	"Class"
"VO_0005443"	"hepatitis B immune globulin passive vaccine"	"Class"
"VO_0005444"	"immune globulin, intramuscular"	"Class"
"VO_0005445"	"immune globulin, intravenous"	"Class"
"VO_0005446"	"immune globulin, unspecified formulation"	"Class"
"VO_0005447"	"rabies immune globulin"	"Class"
"VO_0005448"	"respiratory syncytial virus immune globulin passive vaccine, intravenous"	"Class"
"VO_0005449"	"Rho(D) Immune globulin - IM"	"Class"
"VO_0005450"	"Rho(D) Immune globulin- IV or IM passive vaccine"	"Class"
"VO_0005451"	"Rho(D) Unspecified formulation"	"Class"
"VO_0005452"	"tetanus immune globulin"	"Class"
"VO_0005453"	"vaccinia immune globulin passive vaccine"	"Class"
"VO_0005454"	"varicella zoster immune globulin"	"Class"
"VO_0005455"	"varicella zoster immune globulin (Investigational New Drug)"	"Class"
"VO_0005456"	"Diphtheria-Pertussis-Tetanus-Haemophilus B-Hepatitis B vaccine,(Pentavalent)"	"Class"
