ID,vaccine_label_in-VO,VIOLIN vaccine ID,violin_link,c_vaccine_name,pathogen,name different,Comment
VO:0005808,PfSPZ,5950,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=5950,PfSPZ,,NO,
VO:0005809,RH-AMA1KO,6069,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=6069,RH-AMA1KO,,NO,
VO:0005810,T. gondii GRA17 mutant vaccine,6082,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=6082,T. gondii GRA17 mutant vaccine,,NO,
VO:0005811,T. gondii irradiated sterilised tachyzoites,6090,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=6090,T. gondii irradiated sterilised tachyzoites,,NO,
VO:0005812,T. gondii LDH1 and LDH2 mutant vaccine,6087,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=6087,T. gondii LDH1 and LDH2 mutant vaccine,,NO,
VO:0005813,UV-attenuated Toxoplasma gondii with DSCG adjuvant,6091,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=6091,UV-attenuated Toxoplasma gondii with DSCG adjuvant,,NO,
VO:0007055,Vi Capsular Polysaccharide Typhoid Vaccine,5322,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=5322,Vi Capsular Polysaccharide Typhoid Vaccine,,NO,
VO:0010705,Actacel,761,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=761,Actacel,,NO,
VO:0010705,Actacel,555,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=555,Actacel,,NO,
VO:0010705,Actacel,554,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=554,Actacel,,NO,
VO:0010705,Actacel,557,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=557,Actacel,,NO,
VO:0010706,Avaxim,559,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=559,Avaxim,,NO,
VO:0010707,Avaxim - Pediatric,560,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=560,Avaxim - Pediatric,,NO,
VO:0010709,DT Polio Adsorbed,563,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=563,DT Polio Adsorbed,,NO,
VO:0010710,Dukoral,567,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=567,Dukoral,,NO,
VO:0010710,Dukoral,759,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=759,Dukoral,,NO,
VO:0010712,Eolarix,568,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=568,Eolarix,,NO,
VO:0010712,Eolarix,569,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=569,Eolarix,,NO,
VO:0010716,Imovax Polio,573,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=573,Imovax Polio,,NO,
VO:0010719,Infanrix-hexa,763,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=763,Infanrix-hexa,,NO,
VO:0010719,Infanrix-hexa,579,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=579,Infanrix-hexa,,NO,
VO:0010719,Infanrix-hexa,578,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=578,Infanrix-hexa,,NO,
VO:0010719,Infanrix-hexa,583,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=583,Infanrix-hexa,,NO,
VO:0010719,Infanrix-hexa,581,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=581,Infanrix-hexa,,NO,
VO:0010719,Infanrix-hexa,582,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=582,Infanrix-hexa,,NO,
VO:0010720,Infanrix/Hib,762,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=762,Infanrix/Hib,,NO,
VO:0010720,Infanrix/Hib,585,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=585,Infanrix/Hib,,NO,
VO:0010720,Infanrix/Hib,584,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=584,Infanrix/Hib,,NO,
VO:0010720,Infanrix/Hib,587,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=587,Infanrix/Hib,,NO,
VO:0010721,Infanrix-IPV,767,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=767,Infanrix-IPV,,NO,
VO:0010721,Infanrix-IPV,589,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=589,Infanrix-IPV,,NO,
VO:0010721,Infanrix-IPV,588,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=588,Infanrix-IPV,,NO,
VO:0010721,Infanrix-IPV,591,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=591,Infanrix-IPV,,NO,
VO:0010722,Infanrix -IPV/Hib,764,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=764,Infanrix -IPV/Hib,,NO,
VO:0010722,Infanrix -IPV/Hib,593,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=593,Infanrix -IPV/Hib,,NO,
VO:0010722,Infanrix -IPV/Hib,592,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=592,Infanrix -IPV/Hib,,NO,
VO:0010722,Infanrix -IPV/Hib,596,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=596,Infanrix -IPV/Hib,,NO,
VO:0010722,Infanrix -IPV/Hib,595,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=595,Infanrix -IPV/Hib,,NO,
VO:0010725,"Meningococcal Polysaccharide Vaccine, Groups A & C, Menomune A/C",599,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=599,"Meningococcal Polysaccharide Vaccine, Groups A & C, Menomune A/C",,NO,
VO:0010728,Mutacol,780,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=780,Mutacol,,NO,
VO:0010729,Neisvac-C,603,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=603,Neisvac-C,,NO,
VO:0010731,Pneumo 23,615,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=615,Pneumo 23,,NO,
VO:0010737,Recombivax HB,322,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=322,Recombivax HB,,NO,
VO:0010739,Td Adsorbed,627,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=627,Td Adsorbed,,NO,
VO:0010739,Td Adsorbed,771,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=771,Td Adsorbed,,NO,
VO:0010743,Twinrix Junior,638,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=638,Twinrix Junior,,NO,
VO:0010743,Twinrix Junior,637,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=637,Twinrix Junior,,NO,
VO:0010747,Varivax III,641,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=641,Varivax III,,NO,
VO:0011345,Japanese encephalitis virus DNA vaccine encoding PrM,1067,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=1067,Japanese encephalitis virus DNA vaccine encoding PrM,,NO,
VO:0011346,DeltaFTT0918,439,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=439,DeltaFTT0918,,NO,
VO:0011348,5CVMB,438,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=438,5CVMB,,NO,
VO:0011349,L. amazonensis DNA vaccine encoding WD protein,1041,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=1041,L. amazonensis DNA vaccine encoding WD protein,,NO,
VO:0011350,L. infantum H1 protein vaccine,1042,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=1042,L. infantum H1 protein vaccine,,NO,
VO:0011351,L. infantum HASPB1 protein vaccine,1043,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=1043,L. infantum HASPB1 protein vaccine,,NO,
VO:0011352,Japanese encephalitis virus DNA vaccine pUJENS5,1036,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=1036,Japanese encephalitis virus DNA vaccine pUJENS5,,NO,
VO:0011353,Japanese encephalitis virus DNA vaccine encoding E protein,1037,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=1037,Japanese encephalitis virus DNA vaccine encoding E protein,,NO,
VO:0011354,L. amazonensis DNA vaccine encoding GP46,1038,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=1038,L. amazonensis DNA vaccine encoding GP46,,NO,
VO:0011355,L. amazonensis M2 protein vaccine,1039,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=1039,L. amazonensis M2 protein vaccine,,NO,
VO:0011356,A. pleuropneumoniae ApxIA protein vaccine,782,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=782,A. pleuropneumoniae ApxIA protein vaccine,,NO,
VO:0011357,B. pertussis Cpn60 protein vaccine,797,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=797,B. pertussis Cpn60 protein vaccine,,NO,
VO:0011359,B. pertussis CyaA protein vaccine,799,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=799,B. pertussis CyaA protein vaccine,,NO,
VO:0011360,V. cholerae CTB DNA Vaccine,800,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=800,V. cholerae CTB DNA Vaccine,,NO,
VO:0011361,B. pertussis PTx protein vaccine,801,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=801,B. pertussis PTx protein vaccine,,NO,
VO:0011362,C. parvum DNA vaccine encoding CP23,1050,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=1050,C. parvum DNA vaccine encoding CP23,,NO,
VO:0011374,Phleum pratense Allergy Phl p 12 Subunit Vaccine,1054,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=1054,Phleum pratense Allergy Phl p 12 Subunit Vaccine,,NO,
VO:0011375,B. bovis GST-12D3,791,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=791,B. bovis GST-12D3,,NO,
VO:0011377,B. pertussis BrkA protein vaccine,796,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=796,B. pertussis BrkA protein vaccine,,NO,
VO:0011378,Bovine leukemia virus DNA vaccine encoding Env,825,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=825,Bovine leukemia virus DNA vaccine encoding Env,,NO,
VO:0011380,B. abortus DNA vaccine encoding RplL and Omp16,831,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=831,B. abortus DNA vaccine encoding RplL and Omp16,,NO,
VO:0011381,Bovine herpesvirus 1 DNA vaccine AdCMVgD,821,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=821,Bovine herpesvirus 1 DNA vaccine AdCMVgD,,NO,
VO:0011382,Bovine herpesvirus 1 DNA vaccine AdCMVgC,823,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=823,Bovine herpesvirus 1 DNA vaccine AdCMVgC,,NO,
VO:0011383,Bovine herpesvirus 1 GPI protein vaccine,824,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=824,Bovine herpesvirus 1 GPI protein vaccine,,NO,
VO:0011384,A. pleuropneumoniae ApxIa and ApxIIa protein vaccine,784,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=784,A. pleuropneumoniae ApxIa and ApxIIa protein vaccine,,NO,
VO:0011385,A. pleuropneumoniae HS93C-Ampr,786,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=786,A. pleuropneumoniae HS93C-Ampr,,NO,
VO:0011386,A. salmonicida live-attenuated vaccine encoding AroA,788,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=788,A. salmonicida live-attenuated vaccine encoding AroA,,NO,
VO:0011387,NP-VRP,443,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=443,NP-VRP,,NO,
VO:0011388,Rickettsia rickettsii vaccine using M. vaccae expressing R. rickettsii OmpA Protein,1044,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=1044,Rickettsia rickettsii vaccine using M. vaccae expressing R. rickettsii OmpA Protein,,NO,
VO:0011389,Rickettsia DNA Vaccine encoding OmpB Protein boosted with Recombinant OmpB,1045,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=1045,Rickettsia DNA Vaccine encoding OmpB Protein boosted with Recombinant OmpB,,NO,
VO:0011391,B. pertussis DNA vaccine encoding Prn,808,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=808,B. pertussis DNA vaccine encoding Prn,,NO,
VO:0011392,Marek's Disease Virus Vaccine rFPV/gI,993,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=993,Marek's Disease Virus Vaccine rFPV/gI,,NO,
VO:0011393,Marek's Disease Virus Vaccine rFPV/gB1,994,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=994,Marek's Disease Virus Vaccine rFPV/gB1,,NO,
VO:0011394,Marburg Virus Nucleoprotein Vaccine,997,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=997,Marburg Virus Nucleoprotein Vaccine,,NO,
VO:0011395,Human papillomavirus E7 protein vaccine,986,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=986,Human papillomavirus E7 protein vaccine,,NO,
VO:0011396,P. falciparum Hsp90 Protein Subunit Vaccine,987,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=987,P. falciparum Hsp90 Protein Subunit Vaccine,,NO,
VO:0011397,Human papillomavirus L2 protein vaccine,988,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=988,Human papillomavirus L2 protein vaccine,,NO,
VO:0011398,IHNV DNA vaccine pIHNw-G,989,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=989,IHNV DNA vaccine pIHNw-G,,NO,
VO:0011399,Rift Valley Fever Virus DNA Vaccine encoding N Protein,990,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=990,Rift Valley Fever Virus DNA Vaccine encoding N Protein,,NO,
VO:0011400,Puumala virus PUUVsSgp1 (NP) protein vaccine,949,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=949,Puumala virus PUUVsSgp1 (NP) protein vaccine,,NO,
VO:0011401,Sin Nombre virus DNA vaccine encoding G1,950,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=950,Sin Nombre virus DNA vaccine encoding G1,,NO,
VO:0011402,Seoul virus vaccine rCAV-2-Gc,951,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=951,Seoul virus vaccine rCAV-2-Gc,,NO,
VO:0011403,Topografov virus N protein vaccine,952,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=952,Topografov virus N protein vaccine,,NO,
VO:0011404,Hepatitis B virus DNA vaccine pVAX-PS,968,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=968,Hepatitis B virus DNA vaccine pVAX-PS,,NO,
VO:0011405,Herpes simplex virus type 2 DNA vaccine encoding ICP27,969,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=969,Herpes simplex virus type 2 DNA vaccine encoding ICP27,,NO,
VO:0011406,Herpes simplex virus type 2 DNA vaccine encoding GB,970,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=970,Herpes simplex virus type 2 DNA vaccine encoding GB,,NO,
VO:0011407,NIpah Virus G and F Proteins Subunit Vaccine,971,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=971,NIpah Virus G and F Proteins Subunit Vaccine,,NO,
VO:0011408,Herpes simplex virus type 1 DNA vaccine encoding GC,972,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=972,Herpes simplex virus type 1 DNA vaccine encoding GC,,NO,
VO:0011409,Hendra virus G protein vaccine,963,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=963,Hendra virus G protein vaccine,,NO,
VO:0011410,M. tuberculosis DNA Vaccine encoding Ag85B Protein,964,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=964,M. tuberculosis DNA Vaccine encoding Ag85B Protein,,NO,
VO:0011411,Hepatitis B virus DNA vaccine encoding HBVgp2 pre-S1/pre-S2/S,965,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=965,Hepatitis B virus DNA vaccine encoding HBVgp2 pre-S1/pre-S2/S,,NO,
VO:0011412,M. tuberculosis Mtb72F protein subunit vaccine,967,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=967,M. tuberculosis Mtb72F Protein Subunit Vaccine,,NO,
VO:0011414,E. histolytica CEL-170/4 protein vaccine,918,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=918,E. histolytica CEL-170/4 protein vaccine,,NO,
VO:0011415,P. falciparum Subunit SE36 Protein Vaccine,919,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=919,P. falciparum Subunit SE36 Protein Vaccine,,NO,
VO:0011416,E. histolytica SREHP protein vaccine,920,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=920,E. histolytica SREHP protein vaccine,,NO,
VO:0011417,E. coli C3389 protein vaccine,921,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=921,E. coli C3389 protein vaccine,,NO,
VO:0011418,P. falciparum Pfen Protein Subunit Vaccine,922,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=922,P. falciparum Pfen Protein Subunit Vaccine,,NO,
VO:0011419,Mumps HN Protein Subunit Vaccine,973,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=973,Mumps HN Protein Subunit Vaccine,,NO,
VO:0011420,Herpes simplex virus type 2 vaccine using phage displaying GG protein,974,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=974,Herpes simplex virus type 2 vaccine using phage displaying GG protein,,NO,
VO:0011421,Herpes simplex virus type 1 DNA vaccine encoding GD,975,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=975,Herpes simplex virus type 1 DNA vaccine encoding GD,,NO,
VO:0011422,Measles Virus vaccine VEE/SIN-H+F,976,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=976,Measles Virus vaccine VEE/SIN-H+F,,NO,
VO:0011423,Herpes simplex virus type 1 DNA vaccine encoding GE,977,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=977,Herpes simplex virus type 1 DNA vaccine encoding GE,,NO,
VO:0011424,C. pneumoniae DNA vaccine encoding PknD,887,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=887,C. pneumoniae DNA vaccine encoding PknD,,NO,
VO:0011425,C. pneumoniae DNA vaccine encoding Ssb,888,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=888,C. pneumoniae DNA vaccine encoding Ssb,,NO,
VO:0011426,C. psittaci DNA vaccine pcDNA1/MOMP,889,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=889,C. psittaci DNA vaccine pcDNA1/MOMP,,NO,
VO:0011427,Classical swine fever virus vaccine VAC-E0,890,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=890,Classical swine fever virus vaccine VAC-E0,,NO,
VO:0011428,C. abortus DNA vaccine encoding GatC,878,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=878,C. abortus DNA vaccine encoding GatC,,NO,
VO:0011429,C. abortus DNA vaccine encoding OmlA,879,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=879,C. abortus DNA vaccine encoding OmlA,,NO,
VO:0011430,C. abortus DNA vaccine encoding MOMP,880,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=880,C. abortus DNA vaccine encoding MOMP,,NO,
VO:0011431,C. abortus DNA vaccine Pomp90A,881,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=881,C. abortus DNA vaccine Pomp90A,,NO,
VO:0011432,C. pneumoniae CopN protein vaccine,882,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=882,C. pneumoniae CopN protein vaccine,,NO,
VO:0011434,C. pneumoniae DNA vaccine encoding FabD,884,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=884,C. pneumoniae DNA vaccine encoding FabD,,NO,
VO:0011435,C. pneumoniae LcrE protein vaccine,885,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=885,C. pneumoniae LcrE protein vaccine,,NO,
VO:0011436,B. pseudomallei Subunit LolC Protein Vaccine,860,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=860,B. pseudomallei Subunit LolC Protein Vaccine,,NO,
VO:0011437,C. muridarum RplF protein vaccine,861,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=861,C. muridarum RplF protein vaccine,,NO,
VO:0011438,B. pseudomallei Subunit PotF Protein Vaccine,862,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=862,B. pseudomallei Subunit PotF Protein Vaccine,,NO,
VO:0011439,P. yoelii MSP1 and MSP4/5 Proteins Subunit Vaccine,984,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=984,P. yoelii MSP1 and MSP4/5 Proteins Subunit Vaccine,,NO,
VO:0011440,P. falciparum MSP3 Protein Subunit Vaccine,985,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=985,P. falciparum MSP3 Protein Subunit Vaccine,,NO,
VO:0011441,Lassa Virus Nucleoprotein Subunit Vaccine,1035,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=1035,Lassa Virus Nucleoprotein Subunit Vaccine,,NO,
VO:0011442,E. coli C4424 protein vaccine,923,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=923,E. coli C4424 protein vaccine,,NO,
VO:0011443,E. coli Hma protein vaccine,924,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=924,E. coli Hma protein vaccine,,NO,
VO:0011444,E. coli IreA protein vaccine,925,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=925,E. coli IreA protein vaccine,,NO,
VO:0011445,E. coli IutA protein vaccine,926,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=926,E. coli IutA protein vaccine,,NO,
VO:0011446,F. tularensis GroEL protein vaccine,928,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=928,F. tularensis GroEL protein vaccine,,NO,
VO:0011448,E. tenella vaccine rBCG pMV361-Rho,912,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=912,E. tenella vaccine rBCG pMV361-Rho,,NO,
VO:0011449,E. tenella DNA vaccine pcDNA-TA4-IL-2,913,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=913,E. tenella DNA vaccine pcDNA-TA4-IL-2,,NO,
VO:0011450,E. histolytica Eh29 protein vaccine,915,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=915,E. histolytica Eh29 protein vaccine,,NO,
VO:0011451,E. histolytica Gal/GalNAc lectin protein vaccine,916,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=916,E. histolytica Gal/GalNAc lectin protein vaccine,,NO,
VO:0011452,Dengue Vaccine using Vaccinia Virus expressing prM Protein,853,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=853,Dengue Vaccine using Vaccinia Virus expressing prM Protein,,NO,
VO:0011453,C. muridarum MOMP protein vaccine,854,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=854,C. muridarum MOMP protein vaccine,,NO,
VO:0011454,Dengue DNA Vaccine encoding NS1 Protein,855,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=855,Dengue DNA Vaccine encoding NS1 Protein,,NO,
VO:0011455,Dengue Vaccine using Vaccinia Virus expressing M Protein,856,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=856,Dengue Vaccine using Vaccinia Virus expressing M Protein,,NO,
VO:0011456,C. muridarum PmpE/F-2 protein vaccine,857,VIOLIN: https://violinet.org/vaxquery/vaccine_detail.php?c_vaccine_id=857,C. muridarum PmpE/F-2 protein vaccine,,NO,
