ID,LABEL,inSubset,Parent,Parent (name),Equivalent Class,alternative label,term editor,Comment,immunizes host,immunizes against pathogen,has role,has component,has quality,has drug brand name,has drug dose form,has drug package,has drug supplier,has quantity,has component,has drug strength,JZ comment
VO:0020919,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus / Influenza B virus vaccine, B-Massachusetts-2-2012-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [Vaxigrip Junior]",vaccine,VO:0020913,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus / Influenza B virus vaccine, B-Massachusetts-2-2012-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,vaccine organism inactivated,Vaxigrip Junior,injection form,,,,,,
VO:0020920,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus / Influenza B virus vaccine, B-Massachusetts-2-2012-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [VAXIGRIP]",vaccine,VO:0020913,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus / Influenza B virus vaccine, B-Massachusetts-2-2012-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,vaccine organism inactivated,VAXIGRIP,injection form,,,,,,
VO:0020921,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus / Influenza B virus vaccine, B-Massachusetts-2-2012-like virus / Influenza Virus Vaccine, Live Attenuated, A-California-7-2009 (H1N1) strain Nasal Spray",vaccine,VO:0001236,trivalent influenza vaccine,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,vaccine organism live attenuated,,nasal spray,,,,,,
VO:0020922,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus / Influenza B virus vaccine, B-Massachusetts-2-2012-like virus / Influenza Virus Vaccine, Live Attenuated, A-California-7-2009 (H1N1) strain Nasal Spray [Fluenz]",vaccine,VO:0020921,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus / Influenza B virus vaccine, B-Massachusetts-2-2012-like virus / Influenza Virus Vaccine, Live Attenuated, A-California-7-2009 (H1N1) strain Nasal Spray",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,vaccine organism live attenuated,Fluenz,nasal spray,,,,,,
VO:0020923,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus 0.0075 MG/ML",vaccine,VO:0003502,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",0.0075 MG/ML,
VO:0020924,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus 0.00752 MG/ML",vaccine,VO:0003502,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",0.00752 MG/ML,
VO:0020925,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus 0.009 MG/ML",vaccine,VO:0003502,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",0.009 MG/ML,
VO:0020926,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus 0.015 MG/ML",vaccine,VO:0003502,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",0.015 MG/ML,
VO:0020927,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus 0.09 MG/ML",vaccine,VO:0003502,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",0.09 MG/ML,
VO:0020928,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus 50000000 UNT/ML",vaccine,VO:0003502,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",50000000 UNT/ML,
VO:0020929,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection",vaccine,VO:0001236,trivalent influenza vaccine,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,vaccine organism inactivated,,injection form,,,,,,
VO:0020930,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [Agrippal]",vaccine,VO:0020929,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,vaccine organism inactivated,Agrippal,injection form,,,,,,
VO:0020931,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [Fluarix]",vaccine,VO:0020929,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,vaccine organism inactivated,Fluarix,injection form,,,,,,
VO:0020932,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [Fluvax]",vaccine,VO:0020929,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,vaccine organism inactivated,Fluvax,injection form,,,,,,
VO:0020933,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [INFLUVAC]",vaccine,VO:0020929,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,vaccine organism inactivated,INFLUVAC,injection form,,,,,,
VO:0020934,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [Intanza]",vaccine,VO:0020929,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,vaccine organism inactivated,Intanza,injection form,,,,,,
VO:0020935,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [Vaxigrip Junior]",vaccine,VO:0020929,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,vaccine organism inactivated,Vaxigrip Junior,injection form,,,,,,
VO:0020936,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [VAXIGRIP]",vaccine,VO:0020929,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus|Betainfluenzavirus,licensed vaccine role,,vaccine organism inactivated,VAXIGRIP,injection form,,,,,,
VO:0020937,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.0075 MG/ML",vaccine,VO:0003507,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus",0.0075 MG/ML,
VO:0020938,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.00752 MG/ML",vaccine,VO:0003507,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus",0.00752 MG/ML,
VO:0020939,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.009 MG/ML",vaccine,VO:0003507,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus",0.009 MG/ML,
VO:0020940,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.015 MG/ML",vaccine,VO:0003507,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Alphainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus",0.015 MG/ML,
VO:0020941,influenza A-California-7-2009-(H1N1)v-like virus vaccine / influenza B virus antigen Nasal Spray,vaccine,VO:0020018,influenza A-California-7-2009-(H1N1)v-like virus vaccine,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus|Influenza B virus,licensed vaccine role,,,,nasal spray,,,,,,
VO:0020942,influenza A-California-7-2009-(H1N1)v-like virus vaccine / influenza B virus antigen Nasal Spray [FluMist Quadrivalent],vaccine,VO:0020941,influenza A-California-7-2009-(H1N1)v-like virus vaccine / influenza B virus antigen Nasal Spray,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus|Influenza B virus,licensed vaccine role,,,FluMist Quadrivalent,nasal spray,,,,,,
VO:0020943,influenza A-California-7-2009-(H1N1)v-like virus vaccine / influenza B virus antigen Nasal Spray [Flumist],vaccine,VO:0020941,influenza A-California-7-2009-(H1N1)v-like virus vaccine / influenza B virus antigen Nasal Spray,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus|Influenza B virus,licensed vaccine role,,,Flumist,nasal spray,,,,,,
VO:0020944,influenza A-California-7-2009-(H1N1)v-like virus vaccine 160000000 /ML,vaccine,VO:0000642,Influenza virus vaccine,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus,licensed vaccine role,,,,,,,,influenza A-California-7-2009-(H1N1)v-like virus vaccine,160000000 /ML,
VO:0020945,influenza A-California-7-2009-(H1N1)v-like virus vaccine 160000000 /ML / influenza B virus antigen 160000000 /ML [FluMist Quadrivalent],vaccine,VO:0000982,FluMist Quadrivalent,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus|Influenza B virus,licensed vaccine role,,,FluMist Quadrivalent,,,,,influenza A-California-7-2009-(H1N1)v-like virus vaccine; influenza B virus antigen,160000000 /ML; 160000000 /ML,
VO:0020946,influenza A-California-7-2009-(H1N1)v-like virus vaccine 160000000 /ML / influenza B virus antigen 160000000 /ML Nasal Spray,vaccine,VO:0020941,influenza A-California-7-2009-(H1N1)v-like virus vaccine / influenza B virus antigen Nasal Spray,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus|Influenza B virus,licensed vaccine role,,,,nasal spray,,,,influenza A-California-7-2009-(H1N1)v-like virus vaccine; influenza B virus antigen,160000000 /ML; 160000000 /ML,
VO:0020947,influenza A-California-7-2009-(H1N1)v-like virus vaccine 160000000 /ML / influenza B virus antigen 160000000 /ML Nasal Spray [FluMist Quadrivalent],vaccine,VO:0020946,influenza A-California-7-2009-(H1N1)v-like virus vaccine 160000000 /ML / influenza B virus antigen 160000000 /ML Nasal Spray,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus|Influenza B virus,licensed vaccine role,,,FluMist Quadrivalent,nasal spray,,,,influenza A-California-7-2009-(H1N1)v-like virus vaccine; influenza B virus antigen,160000000 /ML; 160000000 /ML,
VO:0020948,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML,vaccine,VO:0000642,Influenza virus vaccine,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus,licensed vaccine role,,,,,,,,influenza A-California-7-2009-(H1N1)v-like virus vaccine,50000000 /ML,
VO:0020949,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML / influenza B virus antigen 50000000 /ML [Flumist],vaccine,VO:0000044,Flumist,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus|Influenza B virus,licensed vaccine role,,,Flumist,,,,,influenza A-California-7-2009-(H1N1)v-like virus vaccine; influenza B virus antigen,50000000 /ML; 50000000 /ML,
VO:0020950,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML / influenza B virus antigen 50000000 /ML Nasal Spray,vaccine,VO:0020941,influenza A-California-7-2009-(H1N1)v-like virus vaccine / influenza B virus antigen Nasal Spray,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus|Influenza B virus,licensed vaccine role,,,,nasal spray,,,,influenza A-California-7-2009-(H1N1)v-like virus vaccine; influenza B virus antigen,50000000 /ML; 50000000 /ML,
VO:0020951,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML / influenza B virus antigen 50000000 /ML Nasal Spray [Flumist],vaccine,VO:0020950,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML / influenza B virus antigen 50000000 /ML Nasal Spray,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus|Influenza B virus,licensed vaccine role,,,Flumist,nasal spray,,,,influenza A-California-7-2009-(H1N1)v-like virus vaccine; influenza B virus antigen,50000000 /ML; 50000000 /ML,
VO:0020952,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML / influenza B virus antigen 50000000 /ML Nasal Spray [Flumist] Box of 5,vaccine,VO:0020953,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML / influenza B virus antigen 50000000 /ML Nasal Spray Box of 5,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus|Influenza B virus,licensed vaccine role,,,Flumist,nasal spray,Box of 5,,,influenza A-California-7-2009-(H1N1)v-like virus vaccine; influenza B virus antigen,50000000 /ML; 50000000 /ML,
VO:0020953,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML / influenza B virus antigen 50000000 /ML Nasal Spray Box of 5,vaccine,VO:0020950,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML / influenza B virus antigen 50000000 /ML Nasal Spray,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus|Influenza B virus,licensed vaccine role,,,,nasal spray,Box of 5,,,influenza A-California-7-2009-(H1N1)v-like virus vaccine; influenza B virus antigen,50000000 /ML; 50000000 /ML,
VO:0020954,influenza B virus antigen 160000000 /ML,vaccine,VO:0015086,influenza B virus antigen,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza B virus,licensed vaccine role,,,,,,,,influenza B virus antigen,160000000 /ML,
VO:0020955,influenza B virus antigen 50000000 /ML,vaccine,VO:0015086,influenza B virus antigen,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza B virus,licensed vaccine role,,,,,,,,influenza B virus antigen,50000000 /ML,
VO:0020960,"Influenza B virus vaccine, B-Brisbane-60-2008-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain Injection",vaccine,VO:0000642,Influenza virus vaccine,,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Influenza A virus|Betainfluenzavirus,licensed vaccine role,,vaccine organism inactivated,,injection form,,,,,,
VO:0020961,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.0075 MG/ML",vaccine,VO:0003526,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Betainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus",0.0075 MG/ML,
VO:0020962,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.00752 MG/ML",vaccine,VO:0003526,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Betainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus",0.00752 MG/ML,
VO:0020963,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.009 MG/ML",vaccine,VO:0003526,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Betainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus",0.009 MG/ML,
VO:0020964,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.015 MG/ML",vaccine,VO:0003526,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Betainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus",0.015 MG/ML,
VO:0020965,"Influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.0075 MG/ML",vaccine,VO:0003521,"Influenza B virus vaccine, B-Wisconsin-1-2010-like virus",,,OHDSI Vaccine WG,RxNorm Extension,Homo sapiens,Betainfluenzavirus,licensed vaccine role,,,,,,,,"Influenza B virus vaccine, B-Wisconsin-1-2010-like virus",0.0075 MG/ML,
