ID,LABEL,inSubset,Comment,Parent,alternative label,definition,definition source,term editor,editor note,term tracker item,target receptor,induces immune profile,derives from,equivalent axioms,,,,,
VO:0006096,ALFQ vaccine adjuvant,vaccine adjuvant,VAC,combination vaccine adjuvant,ALFQ,"A combination vaccine adjuvant that is an AS01-mimic, liposomal adjuvant of a TLR4 agonist and saponin.",,Mangala Rao|Jie Zheng|Wolfgang Leitner|Oliver He|Nilufer kosar,"Chemical Nature:
- Natural compound
- Synthetic derivative of natural compound
- Combination adjuvant
Mechanism of Action: MPLA: TLR4 agonist QS21: Sugar-lawn likely recog. by lectins to facilitate uptake by M_, DCs, etc
Immune profile induced: Mixed Th1/Th2
Route of immunization: ID, IM
Point of Contact: Mangala Rao, Walter Reed Army Institute of Research
Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=34202178
https://www.ncbi.nlm.nih.gov/pubmed/?term=31827000
https://www.ncbi.nlm.nih.gov/pubmed/?term=34470866
https://www.ncbi.nlm.nih.gov/pubmed/?term=35632473
https://www.ncbi.nlm.nih.gov/pubmed/?term=36417525
https://www.ncbi.nlm.nih.gov/pubmed/?term=34914540
https://www.ncbi.nlm.nih.gov/pubmed/?term=32881968
https://www.ncbi.nlm.nih.gov/pubmed/?term=26372857
https://www.ncbi.nlm.nih.gov/pubmed/?term=36055874
https://www.ncbi.nlm.nih.gov/pubmed/?term=34202178
https://www.ncbi.nlm.nih.gov/pubmed/?term=36679887
https://www.ncbi.nlm.nih.gov/pubmed/?term=36934088
https://www.ncbi.nlm.nih.gov/pubmed/?term=34903722
https://www.ncbi.nlm.nih.gov/pubmed/?term=31775762
https://www.ncbi.nlm.nih.gov/pubmed/?term=28596090
https://www.ncbi.nlm.nih.gov/pubmed/?term=31151801
https://www.ncbi.nlm.nih.gov/pubmed/?term=34711815
https://www.ncbi.nlm.nih.gov/pubmed/?term=34159328
Ongoing clinical trials:
https://clinicaltrials.gov/ct2/show/NCT04268420
https://clinicaltrials.gov/ct2/show/NCT04296279
https://clinicaltrials.gov/ct2/show/NCT04784767
https://clinicaltrials.gov/ct2/show/NCT05500417
https://clinicaltrials.gov/ct2/show/NCT04826094
https://clinicaltrials.gov/ct2/show/NCT04658667
https://clinicaltrials.gov/ct2/show/NCT05423418",https://github.com/vaccineontology/VO/issues/633,Toll-like receptor 4,Th1/Th2 mixed immune profile,,,,,,,
VO:0006097,2G023A vaccine adjuvant,vaccine adjuvant,VAC,TLR agonist vaccine adjuvant,2G023A,A vaccine adjuvant which is a small molecule TLR agonist that drives a mixed Th1/Th2 response.,,Dennis Carson|Jie Zheng|Wolfgang Leitner|Oliver He|Nilufer kosar,"Chemical Nature:
Small molecule
Mechanism of Action: Innate immune activation
Immune profile induced: Mixed Th1/Th2
Route of immunization: IM
Point of Contact: Dennis Carson, UCSD",https://github.com/vaccineontology/VO/issues/648,Toll-like receptor 4,Th1/Th2 mixed immune profile,,,,,,,
VO:0006098,2G053 vaccine adjuvant,vaccine adjuvant,VAC,TLR agonist vaccine adjuvant,2G053,"A vaccine adjuvant, a small molecule TLR agonist that drives a mixed Th1/Th2 response.",,Dennis Carson|Jie Zheng|Wolfgang Leitner|Oliver He|Nilufer kosar,"Chemical Nature:
Small molecule
Mechanism of Action: Innate immune activation
Immune profile induced: Mixed Th1/Th2
Route of immunization: IM
Point of Contact: Dennis Carson, UCSD",https://github.com/vaccineontology/VO/issues/649,Toll-like receptor 4,Th1/Th2 mixed immune profile,,,,,,,
VO:0006099,GLA-Alum vaccine adjuvant,vaccine adjuvant,VAC,combination vaccine adjuvant,GLA-Alum,A combination vaccine adjuvant of a synthetic TLR agonist and aluminum salt.,,Valerie Soza|Jie Zheng|Wolfgang Leitner|Oliver He|Nilufer kosar,"Chemical Nature:
- Synthetic derivative of natural compound
- Combination adjuvant
- Mineral salt
Mechanism of Action: Innate Immune Activation
Immune profile induced: Th1-biased
Route of immunization: SQ, IM
Point of Contact: Valerie Soza, Access to Advanced Health Institute (AAHI)
Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=37454145
https://www.ncbi.nlm.nih.gov/pubmed/?term=24556505
https://www.ncbi.nlm.nih.gov/pubmed/?term=28828575
https://www.ncbi.nlm.nih.gov/pubmed/?term=30013570
https://www.ncbi.nlm.nih.gov/pubmed/?term=24211167
https://www.ncbi.nlm.nih.gov/pubmed/?term=23933525
https://www.ncbi.nlm.nih.gov/pubmed/?term=34597297
https://www.ncbi.nlm.nih.gov/pubmed/?term=36996185
https://www.ncbi.nlm.nih.gov/pubmed/?term=28464026
Ongoing clinical trials:
https://clinicaltrials.gov/ct2/show/NCT03910972
https://clinicaltrials.gov/ct2/show/NCT02126462
https://clinicaltrials.gov/ct2/show/NCT02839161
https://clinicaltrials.gov/ct2/show/NCT03110757
https://clinicaltrials.gov/ct2/show/NCT02337855
https://clinicaltrials.gov/ct2/show/NCT01717950
https://clinicaltrials.gov/ct2/show/NCT02476773
https://clinicaltrials.gov/ct2/show/NCT01261130
https://clinicaltrials.gov/ct2/show/NCT01385189
https://clinicaltrials.gov/ct2/show/NCT03172975",https://github.com/vaccineontology/VO/issues/650,Toll-like receptor 4,Th1-biased immune profile,,,,,,,
VO:0006100,SLA-Alum vaccine adjuvant,vaccine adjuvant,VAC,combination vaccine adjuvant,SLA-Alum,A combination vaccine adjuvant of a synthetic TLR4 agonist and aluminum salt.,,Valerie Soza|Jie Zheng|Wolfgang Leitner|Oliver He|Nilufer kosar,"Chemical Nature:
- Synthetic derivative of natural compound
- Combination adjuvant
- Mineral salt
Mechanism of Action: Innate Immune Activation
Immune profile induced: Th1-biased
Route of immunization: IM
Point of Contact: Valerie Soza, Access to Advanced Health Institute (AAHI)
Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=26901122
https://www.ncbi.nlm.nih.gov/pubmed/?term=32983577",https://github.com/vaccineontology/VO/issues/651,Toll-like receptor 4,Th1-biased immune profile,,,,,,,
VO:0006101,Stable Emulsion (SE) vaccine adjuvant,vaccine adjuvant,VAC,emulsion vaccine adjuvant,Stable Emulsion (SE),An emulsion vaccine adjuvant that includes squalene-based oil-in-water emulsion.,,Valerie Soza|Jie Zheng|Wolfgang Leitner|Oliver He|Nilufer kosar,"Chemical Nature: Emulsion
Mechanism of Action: n/a
Immune profile induced: Mixed Th1/Th2
Route of immunization: IM, SQ
Point of Contact: Valerie Soza, Access to Advanced Health Institute (AAHI)
Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=19679214
https://www.ncbi.nlm.nih.gov/pubmed/?term=22896687
https://www.ncbi.nlm.nih.gov/pubmed/?term=28429728
https://www.ncbi.nlm.nih.gov/pubmed/?term=37495191
https://www.ncbi.nlm.nih.gov/pubmed/?term=36256646
https://www.ncbi.nlm.nih.gov/pubmed/?term=28089141
Ongoing clinical trials:
https://clinicaltrials.gov/ct2/show/NCT03330899
https://clinicaltrials.gov/ct2/show/NCT01612000
https://clinicaltrials.gov/ct2/show/NCT02464163
https://clinicaltrials.gov/ct2/show/NCT02464163",https://github.com/vaccineontology/VO/issues/652,,Th1/Th2 mixed immune profile,,,,,,,
VO:0006102,oligonucleotide vaccine adjuvant,vaccine adjuvant,category,nucleic acid vaccine adjuvant,,A nucleic acid vaccine adjuvant that is primarily composed of oligonucleotide.,,Jie Zheng,,,,,,,,,,,
VO:0006103,A-910823 vaccine adjuvant,vaccine adjuvant,VAC,emulsion vaccine adjuvant,A-910823,"An emulsion vaccine adjuvant that is squalene-based adjuvant, induces T follicular helper cells and humoral immune responses via alpha-tocopherol component.",PMID:36891311,Nilufer kosar|Maki Hayase|Jie Zheng,"Chemical Nature: Emulsion
Mechanism of Action: n/a
Immune profile induced: Th1-biased

Route of immunization: IM
Point of Contact: Maki Hayase, Shionogi &Co., Ltd

Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=36372670
https://www.ncbi.nlm.nih.gov/pubmed/?term=36891311
https://www.ncbi.nlm.nih.gov/pubmed/?term=36460696
https://www.ncbi.nlm.nih.gov/pubmed/?term=35691872

Ongoing clinical trials:
https://clinicaltrials.gov/ct2/show/NCT05212948",https://github.com/vaccineontology/VO/issues/666,,Th1-biased immune profile,,,,,,,
VO:0006104,S-540956 vaccine adjuvant,vaccine adjuvant,VAC,oligonucleotide vaccine adjuvant,S-540956,"An oligonucleotide vaccine adjuvant that is a TLR9-agonistic adjuant containing a CpG oligonucleotide annealed to a complementary strand with an amphiphilic chain unit, acts as a potent cancer vaccine adjuvant by targeting draining lymph nodes.",PMID:35003132|PMID:37243234,Nilufer kosar|Maki Hayase|Jie Zheng,"Chemical Nature: Oligonucleotide
Mechanism of Action: Activation of TLR9 signaling pathway
Immune profile induced: Th1-biased

Route of immunization: IM, SQ
Point of Contact: Maki Hayase, Shionogi &Co., Ltd

Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=35003132
https://www.ncbi.nlm.nih.gov/pubmed/?term=37243234

Ongoing clinical trials:
N/A",https://github.com/vaccineontology/VO/issues/667,Toll-like receptor 9,Th1-biased immune profile,,,,,,,
VO:0006105,precision vaccines program-057 vaccine adjuvant,vaccine adjuvant,VAC,synthetic vaccine adjuvant,Precision Vaccines Program (PVP)-057,A vaccine adjuvant which is a small molecule adjuvant that is able to induce a mixed Th1/Th2 response and active innate immunity. ,,Nilufer kosar|Jie Zheng|Ofer Levy,"It may actually be the world’s first small-molecule TLR3 agonist.|Chemical Nature: Small molecule
Mechanism of Action: Activation of innate immunity
Immune profile induced: Mixed Th1/Th2

Route of immunization: IM, ID
Point of Contact: Ofer Levy, Precision Vaccines Program at Boston Children's Hospital",https://github.com/vaccineontology/VO/issues/676,Toll-like receptor 3,Th1/Th2 mixed immune profile,,,,,,,
VO:0006106,ACM-CpG vaccine adjuvant,vaccine adjuvant,VAC,emulsion vaccine adjuvant,ACM-CpG,An emulsion vaccine adjuvant that targets on TLR-agonist. It is a nucleic acid-based adjuvant for chemical nature.,,Nilufer kosar|Jie Zheng|Madhavan Nallani,"Chemical Nature: Nucleic acid, Emulsion
Mechanism of Action: Innate Immune Activation, preferential uptake by APCs
Immune profile induced: Th1-biased
Definition: TLR-agonist for target; nucleic acid-based adjuvant for chemical nature

Route of immunization: SQ, IN, IM
Point of Contact: Madhavan Nallani, ACM Biolabs

Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=34618423
https://www.ncbi.nlm.nih.gov/pubmed/?term=36223228

Ongoing clinical trials:
https://clinicaltrials.gov/ct2/show/NCT05385991",https://github.com/vaccineontology/VO/issues/690,Toll-like receptor 9,Th1-biased immune profile,,,,,,,
VO:0006107,cowpea mosaic virus vaccine adjuvant,vaccine adjuvant,VAC,particulate antigen delivery system vaccine adjuvant,Cowpea mosaic virus,A particulate antigen delivery system vaccine adjuvant derived from Cowpea mosaic virus that is able to induce a Th1-biased response.,Pubmed:26689376|Pubmed:37844250,Nilufer kosar|Jie Zheng|Nicole Steinmetz|Wolfgang Leitner,"Chemical Nature: Nucleoprotein complex
Mechanism of Action: recognized by PRRs
Immune profile induced: Th1-biased

Route of immunization: Intratumoral, intraperitoneally , IV
Point of Contact: Nicole Steinmetz, University of California, San Diego

Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=26689376
https://www.ncbi.nlm.nih.gov/pubmed/?term=37844250

Ongoing clinical trials:
none",https://github.com/vaccineontology/VO/issues/684,Toll-like receptor 2 | Toll-like receptor 4 | Toll-like receptor 7,Th1-biased immune profile,NCBITaxon:12264,,,,,,
VO:0006108,nexavant vaccine adjuvant,vaccine adjuvant,VAC,nucleic acid vaccine adjuvant,Nexavant,A nucleic acid vaccine adjuvant that targets on TLR3 agonist to induce a mixed Th1/Th2 response.,Pubmed:36761735|Pubmed:38136298,Nilufer kosar|Jie Zheng|Seungbin Cha,"Chemical Nature: dsRNA
Mechanism of Action: TLR3 agonist
Immune profile induced: Mixed Th1/Th2
category: nucleic-acid based adjuvant (TLR-agonist)
synthetic derivative of natural compound
Route of immunization: IM
Point of Contact: Seungbin Cha, NA Vaccine Institute

Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=36761735
https://www.ncbi.nlm.nih.gov/pubmed/?term=38136298

Ongoing clinical trials:
none",https://github.com/vaccineontology/VO/issues/694,Toll-like receptor 3,Th1/Th2 mixed immune profile,,,,,,,
VO:0006109,nucleic acid vaccine adjuvant,vaccine adjuvant,category,vaccine adjuvant,,A vaccine adjuvant that is primarily composed of nucleic acid.,,Jie Zheng,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
