ID,LABEL in VO,OMOP concept ID,RxNorm ID,RxNorm OMOP extension ID,RxNorm Preferred Name,RxNorm Synonym,comment,template file name,repeat comment
VO:0019754,influenza A virus A/Darwin/9/2021 (H3N2) antigen 0.0857 MG/ML / influenza A virus A/Sydney/5/2021 (H1N1) antigen 0.0857 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.0857 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.0857 MG/ML Prefilled Syringe [Fluzone Quadrivalent 2023 Southern Hemisphere],1301749,2630230,,influenza A virus A/Darwin/9/2021 (H3N2) antigen 0.0857 MG/ML / influenza A virus A/Sydney/5/2021 (H1N1) antigen 0.0857 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.0857 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.0857 MG/ML Prefilled Syringe [Fluzone Quadrivalent 2023 Southern Hemisphere],,RxNorm,vaccine,
VO:0019755,influenza A virus A/Darwin/9/2021 (H3N2) antigen 0.0857 MG/ML / influenza A virus A/Victoria/2570/2019 (H1N1) antigen 0.0857 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.0857 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.0857 MG/ML [Fluzone Quadrivalent 2022-2023],780078,2605103,,influenza A virus A/Darwin/9/2021 (H3N2) antigen 0.0857 MG/ML / influenza A virus A/Victoria/2570/2019 (H1N1) antigen 0.0857 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.0857 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.0857 MG/ML [Fluzone Quadrivalent 2022-2023],,RxNorm,vaccine,
VO:0019756,influenza A virus A/Delaware/39/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Nebraska/14/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Darwin/7/2019 antigen 0.03 MG/ML / influenza B virus B/Singapore/INFTT-16-0610/2016 antigen 0.03 MG/ML [Flucelvax Quadrivalent 2020-2021],1146493,2380845,,influenza A virus A/Delaware/39/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Nebraska/14/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Darwin/7/2019 antigen 0.03 MG/ML / influenza B virus B/Singapore/INFTT-16-0610/2016 antigen 0.03 MG/ML [Flucelvax Quadrivalent 2020-2021],,RxNorm,vaccine,
VO:0019757,influenza A virus A/Delaware/39/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Nebraska/14/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Darwin/7/2019 antigen 0.03 MG/ML / influenza B virus B/Singapore/INFTT-16-0610/2016 antigen 0.03 MG/ML Injectable Suspension,1146491,2380843,,influenza A virus A/Delaware/39/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Nebraska/14/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Darwin/7/2019 antigen 0.03 MG/ML / influenza B virus B/Singapore/INFTT-16-0610/2016 antigen 0.03 MG/ML Injectable Suspension,influenza virus vaccine 2020-2021 (quadrivalent - Delaware/Nebraska/Darwin/Singapore) Injectable Suspension,RxNorm,vaccine,
VO:0019758,influenza A virus A/Delaware/39/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Nebraska/14/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Darwin/7/2019 antigen 0.03 MG/ML / influenza B virus B/Singapore/INFTT-16-0610/2016 antigen 0.03 MG/ML Injectable Suspension [Flucelvax Quadrivalent 2020-2021],1146496,2380848,,influenza A virus A/Delaware/39/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Nebraska/14/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Darwin/7/2019 antigen 0.03 MG/ML / influenza B virus B/Singapore/INFTT-16-0610/2016 antigen 0.03 MG/ML Injectable Suspension [Flucelvax Quadrivalent 2020-2021],,RxNorm,vaccine,
VO:0019759,influenza A virus A/Guangdong-Maonan/SWL1536/2019 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML [Fluarix Quadrivalent 2020-2021],1146356,2379635,,influenza A virus A/Guangdong-Maonan/SWL1536/2019 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML [Fluarix Quadrivalent 2020-2021],,RxNorm,vaccine,
VO:0019760,influenza A virus A/Guangdong-Maonan/SWL1536/2019 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML [Flulaval Quadrivalent 2020-2021],1146363,2379733,,influenza A virus A/Guangdong-Maonan/SWL1536/2019 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML [Flulaval Quadrivalent 2020-2021],,RxNorm,vaccine,
VO:0019761,influenza A virus A/Guangdong-Maonan/SWL1536/2019 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML Injectable Suspension,1146445,2380576,,influenza A virus A/Guangdong-Maonan/SWL1536/2019 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML Injectable Suspension,influenza virus vaccine 2020-2021 (quadrivalent - Guangdong-Maonan/Hong Kong/Phuket/Washington) Injectable Suspension,RxNorm,vaccine,
VO:0019762,influenza A virus A/Guangdong-Maonan/SWL1536/2019 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML [Fluzone Quadrivalent 2020-2021],1146447,2380578,,influenza A virus A/Guangdong-Maonan/SWL1536/2019 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML [Fluzone Quadrivalent 2020-2021],,RxNorm,vaccine,
VO:0019763,influenza A virus A/Guangdong-Maonan/SWL1536/2019 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML Injectable Suspension [Fluzone Quadrivalent 2020-2021],1146450,2380581,,influenza A virus A/Guangdong-Maonan/SWL1536/2019 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML Injectable Suspension [Fluzone Quadrivalent 2020-2021],,RxNorm,vaccine,
VO:0019764,influenza A virus A/Guangdong-Maonan/SWL1536/2019 (H1N1) antigen 0.0857 MG/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.0857 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.0857 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.0857 MG/ML [Fluzone Quadrivalent 2020-2021],1146608,2383547,,influenza A virus A/Guangdong-Maonan/SWL1536/2019 (H1N1) antigen 0.0857 MG/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.0857 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.0857 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.0857 MG/ML [Fluzone Quadrivalent 2020-2021],,RxNorm,vaccine,
VO:0019765,influenza A virus A/Hawaii/66/2019 (H1N1) antigen 158000000 UNT/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML / influenza B virus B/Washington/02/2019 antigen 158000000 UNT/ML Nasal Spray [Flumist Quadrivalent 2020-2021],37002461,2389313,,influenza A virus A/Hawaii/66/2019 (H1N1) antigen 158000000 UNT/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML / influenza B virus B/Washington/02/2019 antigen 158000000 UNT/ML Nasal Spray [Flumist Quadrivalent 2020-2021],,RxNorm,vaccine,
VO:0019766,influenza A virus A/Hawaii/66/2019 (H1N1) antigen 158000000 UNT/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML / influenza B virus B/Washington/02/2019 antigen 158000000 UNT/ML Nasal Spray,37002465,2389317,,influenza A virus A/Hawaii/66/2019 (H1N1) antigen 158000000 UNT/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML / influenza B virus B/Washington/02/2019 antigen 158000000 UNT/ML Nasal Spray,"influenza virus vaccine, 2020-2021 Quadrivalent Nasal Spray",RxNorm,vaccine,
VO:0019767,influenza A virus A/Hawaii/66/2019 (H1N1) antigen 158000000 UNT/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML / influenza B virus B/Washington/02/2019 antigen 158000000 UNT/ML [Flumist Quadrivalent 2020-2021],37002466,2389318,,influenza A virus A/Hawaii/66/2019 (H1N1) antigen 158000000 UNT/ML / influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML / influenza B virus B/Washington/02/2019 antigen 158000000 UNT/ML [Flumist Quadrivalent 2020-2021],,RxNorm,vaccine,
VO:0019768,influenza A virus A/Hawaii/70/2019 (H1N1) antigen 0.09 MG/ML / influenza A virus A/Minnesota/41/2019 (H3N2) antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.09 MG/ML [Flublok Quadrivalent 2020-2021],1146504,2380860,,influenza A virus A/Hawaii/70/2019 (H1N1) antigen 0.09 MG/ML / influenza A virus A/Minnesota/41/2019 (H3N2) antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.09 MG/ML [Flublok Quadrivalent 2020-2021],,RxNorm,vaccine,
VO:0019769,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML [Afluria Quadrivalent 2020-2021],1146459,2380597,,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML [Afluria Quadrivalent 2020-2021],,RxNorm,vaccine,
VO:0019770,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML [Fluad Quadrivalent 2020-2021],1146554,2382436,,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML [Fluad Quadrivalent 2020-2021],,RxNorm,vaccine,
VO:0019771,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML Injectable Suspension,1146464,2380605,,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML Injectable Suspension,influenza virus vaccine 2020-2021 (quadrivalent - Hong Kong/Victoria/Phuket/Victoria) Injectable Suspension,RxNorm,vaccine,
VO:0019772,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML Injectable Suspension [Afluria Quadrivalent 2020-2021],1146467,2380607,,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML Injectable Suspension [Afluria Quadrivalent 2020-2021],,RxNorm,vaccine,
VO:0019773,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML [Fluad 2020-2021],1146531,2381147,,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML [Fluad 2020-2021],,RxNorm,vaccine,
VO:0019774,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML Prefilled Syringe,1146534,2381151,,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML Prefilled Syringe,,RxNorm,vaccine,
VO:0019775,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML Prefilled Syringe [Fluad 2020-2021],1146535,2381152,,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML Prefilled Syringe [Fluad 2020-2021],,RxNorm,vaccine,
VO:0019776,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2570/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML [Fluzone Quadrivalent 2021 Southern Hemisphere],739844,2479036,,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2570/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML [Fluzone Quadrivalent 2021 Southern Hemisphere],,RxNorm,vaccine,
VO:0019777,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2570/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML Injectable Suspension [Fluzone Quadrivalent 2021 Southern Hemisphere],739839,2479030,,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2570/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML Injectable Suspension [Fluzone Quadrivalent 2021 Southern Hemisphere],,RxNorm,vaccine,
VO:0019778,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2570/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML Injectable Suspension,739849,2479043,,influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2570/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.03 MG/ML Injectable Suspension,influenza virus vaccine 2021 (quadrivalent - Hong Kong/Victoria/Phuket/Washington) Injectable Suspension,RxNorm,vaccine,
VO:0019779,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension,1593515,1928354,,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension,influenza virus vaccine 2017-2018 (quadrivalent - Hong Kong/Michigan/Brisbane/Phuket) Injectable Suspension,RxNorm,vaccine,
VO:0019780,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injection,1593335,1928318,,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injection,,RxNorm,vaccine,
VO:0019781,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injection [Fluzone Quadrivalent 2017-2018],1593336,1928319,,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injection [Fluzone Quadrivalent 2017-2018],,RxNorm,vaccine,
VO:0019782,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefilled Syringe,1593346,1928333,,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefilled Syringe,,RxNorm,vaccine,
VO:0019783,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefilled Syringe [Fluzone Quadrivalent 2017-2018],1593347,1928334,,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefilled Syringe [Fluzone Quadrivalent 2017-2018],,RxNorm,vaccine,
VO:0019784,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension,793970,1942171,,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension,influenza virus vaccine 2017-2018 (quadrivalent generic for Afluria - Hong Kong/Singapore/Brisbane/Phuket) Injectable Suspension,RxNorm,vaccine,
VO:0019785,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefilled Syringe,793968,1942167,,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefilled Syringe,,RxNorm,vaccine,
VO:0019786,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefilled Syringe [Afluria Quadrivalent 2017-2018],793969,1942168,,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefilled Syringe [Afluria Quadrivalent 2017-2018],,RxNorm,vaccine,
VO:0019787,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML Injectable Suspension,793959,1942153,,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/46/2015 antigen 0.03 MG/ML Injectable Suspension,influenza virus vaccine 2017-2018 (trivalent generic for Afluria - Hong Kong/Singapore/Brisbane) Injectable Suspension,RxNorm,vaccine,
