ID,LABEL,inSubset,subCategory,Parent,Parent (name),Equivalent Class,alternative ID,alternative label,definition,definition source,term editor,editor note,example of usage,term tracker item,comment,seeAlso,hasDbXref,VIOLIN vaccine ID,RxNORM ID,RxNORM Preferred Name,vaccine STN,FDA vaccine indications,status of vaccine development,NCBI GeneID,Unnamed: 25,trade name,vaccine package insert PDF URL,vaccine proper name,has vaccine ingredient,has vaccine active ingredient,immunizes host,immunizes against disease,immunizes against pathogen,is_distributed_by,is_distributed_by (name),is_manufactured_by,is_manufactured_by (name),has quality,has role,has part,has component,has prime vaccine,has vaccine component,has vaccine vector,has vaccine antigen,has subunit vaccine antigen,has subunit vaccine protective antigen,has vaccine protective antigen,has gene mutation,vaccine organism has mutation,has vaccine allergen,has function,expresses,is_specified_input_of,vaccinated in route,blocks transmission of pathogen via vaccine,vaccine immunity response transferrable to organism,associated axioms
VO:0005269,Authorized covid-19 subunit vaccine,vaccine,,VO:0005202|VO:0005264,COVID-19 subunit vaccine|authorized COVID-19 vaccine,,,,,http://www.violinet.org/cov19vaxkb/authorizedcov19vax.php,Oliver He|Philip Huang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005273,Qazcovac-p,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 protein subunit vaccine manufactured by the research institute for biological safety problems in kazakhstan,NCT04930003,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005276,Lnp-ncov sarna-02,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,Sars-cov-2 self-amplifying rna vaccine sponsored by mrc/uvri and lshtm uganda research unit,NCT04934111,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,lipid nanoparticle vector,spike glycoprotein (SARS-CoV-2),,,,,,,,,,intramuscular route,,,
VO:0005277,Mrna-1273.211,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,"Multivalent sars-cov-2 mrna booster vaccine which combines mrna-1273, moderna's authorized vaccine against ancestral strains, and mrna-1273.351 in a single vaccine at the 50 ug dose level and lower.",https://investors.modernatx.com/news-releases/news-release-details/moderna-announces-it-has-shipped-variant-specific-vaccine,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,lipid nanoparticle vector,spike glycoprotein (SARS-CoV-2),,,,,,,,,,intramuscular route,,,
VO:0005315,Scb-2020s,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 subunit vaccine by clover biopharmaceuticals aus pty ltd that contains the s protein from the b.1.351 variant.,NCT04950751,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,spike glycoprotein (SARS-CoV-2),,,,,,,,,,intramuscular route,,,
VO:0005316,Noora,vaccine,,VO:0005269,authorized COVID-19 subunit vaccine,,,,Sars-cov-2 subunit vaccine by bagheiat-allah university of medical sciences,https://en.irct.ir/trial/56987,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005317,Baiya sars-cov-2 vax 1,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,"Sars-cov-2 subunit vaccine by baiya phytopharm co., ltd.",NCT04953078,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005318,Cvxga1,vaccine,,VO:0005200,COVID-19 recombinant adenoviral vector vaccine,,,,Sars-cov-2 recombinant vector vaccine manufactured by cyanvac llc,NCT04954287,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intranasal route,,,
VO:0005319,Azd2816,vaccine,,VO:0005199,COVID-19 recombinant vector vaccine,,,,Sars-cov-2 recombinant vector vaccine by astrazeneca and oxford university against variant strain b.1.351,NCT04973449,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005320,202-cov,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,"Sars-cov-2 subunit vaccine manufactured by shanghai zerun biotechnology, walvax biotechnology, and cepi",NCT04990544,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005321,Covid-19 subunit vaccine by hipra,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 protein subunit vaccine by laboratorios hipra,NCT05007509,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005322,Ag0302-covid19,vaccine,,VO:0005203,COVID-19 DNA vaccine,,,,"Sars-cov-2 dna vaccine developed by anges, named as ag0302-covid19.",NCT04993586,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005323,Authorized covid-19 dna vaccine,vaccine,,VO:0005203|VO:0005264,COVID-19 DNA vaccine|authorized COVID-19 vaccine,,,,,http://www.violinet.org/cov19vaxkb/authorizedcov19vax.php,Oliver He,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005331,Recombinant viral vector vaccine,vaccine,,VO:0000484,recombinant vector vaccine,,,,Recombiant vector vaccine that is has a viral vector.,,Anthony Huffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005332,Arct-165,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,"Sars-cov-2 rna vaccine by arcturus therapeutics, inc., named as arct-165.",NCT05037097,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,lipid nanoparticle vector,spike glycoprotein (SARS-CoV-2),,,,,,,,,,intramuscular route,,,
VO:0005333,Sii b.1.351,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 monovalent protein subunit vaccine by novavax immunizing against the b.1.351 (beta) variant and containing the matrix-m1 adjuvant,NCT05029856,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005334,Sii bivalent,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 bivalent protein subunit vaccine by novavax containing antigen for both the ancestral strain and b.1.351 (beta) variant.,NCT05029856,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005335,Sii b.1.617.2,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 monovalent protein subunit vaccine by novavax immunizing against the b.1.617.2 (delta) variant and containing the matrix-m1 adjuvant,NCT05029856,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005336,Aav5-rbd-s,vaccine,,VO:0005199,COVID-19 recombinant vector vaccine,,,,Sars-cov-2 recombinant viral vector vaccine by biocad,NCT05037188,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,spike glycoprotein (SARS-CoV-2),,,,,,,,,,intramuscular route,,,
VO:0005338,Sctv01c,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 subunit vaccine by sinocelltech ltd.,NCT05043311,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005339,Ad5-tricov/mac,vaccine,,VO:0005200,COVID-19 recombinant adenoviral vector vaccine,,,,"Sars-cov-2 replication deficient human adenovirus vector vaccine expressing the spike, nucleocapsid and rna polymerase proteins.",NCT05094609,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intranasal route,,,
VO:0005340,Vb10.2129,vaccine,,VO:0005203,COVID-19 DNA vaccine,,,,Sars-cov-2 dna vaccine developed by vaccibody as encoding the receptor-binding domain,NCT05069623,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005341,Vb10.2210,vaccine,,VO:0005203,COVID-19 DNA vaccine,,,,Sars-cov-2 t-cell-based dna vaccine developed by vaccibody as,NCT05069623,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005342,Chad-tricov/mac,vaccine,,VO:0005200,COVID-19 recombinant adenoviral vector vaccine,,,,"Sars-cov-2 replication deficient chimpanzee adenovirus 68 vector vaccine expressing the spike, nucleocapsid and rna polymerase proteins.",NCT05094609,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intranasal route,,,
VO:0005343,Covid-19 subunit vaccine by pt bio farma,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 subunit vaccine by pt bio farma,NCT05067894,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005344,Covidity,vaccine,,VO:0005203,COVID-19 DNA vaccine,,,,Sars-cov-2 dna vaccine developed by scancell ltd.,NCT05047445,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intradermal route|intramuscular route,,,
VO:0005345,Pika recombinant covid-19 vaccine,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 subunit vaccine by yisheng biopharma,ACTRN12621001009808,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005346,Covid-19 dna vaccine by the university of hong kong and immuno cure 3 limited,vaccine,,VO:0005203,COVID-19 DNA vaccine,,,,Sars-cov-2 dna vaccine developed by university of hong kong and immuno cure 3 limited,NCT05102643,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005347,Arct-154,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,"Sars-cov-2 rna vaccine by arcturus therapeutics, inc., named as arct-154.",ISRCTN15779782,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,lipid nanoparticle vector,spike glycoprotein (SARS-CoV-2),,,,,,,,,,intramuscular route,,,
VO:0005348,Lyb001,vaccine,,VO:0005205,COVID-19 virus-like particle vaccine,,,,"Covid-19 virus-like particle vaccine developed by yantai patronus biotech co., ltd.",NCT05137444,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005349,Covi vax,vaccine,,VO:0005201,COVID-19 inactivated vaccine,,,,Sars-cov-2 inactivated vaccine developed by the national research centre of egypt,NCT05128721,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,Severe acute respiratory syndrome coronavirus 2,,,,,,,,,,Severe acute respiratory syndrome coronavirus 2,,,,,,,,,,,,intramuscular route,,,
VO:0005350,Nano-covid,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 subunit vaccine containing a t-cell priming specific cocktail of coronaviruses peptides mounted on a gold nanoparticle.,NCT05113862,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intradermal route,,,
VO:0005351,In-b009,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 subunit vaccine by hk inno.n corporation,NCT05113849,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005352,Vlpcov-01,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,"Sars-cov-2 rna vaccine manufactured by vlp therapeutics japan, llc",jRCT2071210067,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005391,Abo1009-dp,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,"Sars-cov-2 rna vaccine by suzhou abogen biosciences co., ltd.",NCT05434585,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005392,Acm-001,vaccine,,VO:0005269,authorized COVID-19 subunit vaccine,,,,Sars-cov-2 protein subunit vaccine manufactured by acm biolabs.,NCT05385991,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005393,Almansour-001,vaccine,,VO:0005203,COVID-19 DNA vaccine,,,,Sars-cov-2 dna vaccine developed by imam abdulrahman bin faisal university.,NCT05171946,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005394,Synthetic mva-based sars-cov-2 vaccine coh04s1,vaccine,,VO:0005199,COVID-19 recombinant vector vaccine,,VO:0005176,,Synthetic modified vaccinia ankara (mva)-based sars-cov-2 vaccine,NCT04639466,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005395,Doco-pro-rbd-1 + mf59,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 protein subunit vaccine manufactured by the university of melbourne.,NCT05272605,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005396,Egyvax,vaccine,,VO:0005201,COVID-19 inactivated vaccine,,,,Sars-cov-2 inactivated vaccine developed by eva pharma.,NCT05218070,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,Severe acute respiratory syndrome coronavirus 2,,,,,,,,,,Severe acute respiratory syndrome coronavirus 2,,,,,,,,,,,,intramuscular route,,,
VO:0005397,Grt-r912,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,"Sars-cov-2 rna vaccine by gritstone bio, inc.",NCT05435027,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005398,Mipsco-mrna-rbd-1,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,Sars-cov-2 rna vaccine by the university of melbourne.,NCT05272605,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005399,Osvid-19,vaccine,,VO:0005201,COVID-19 inactivated vaccine,,,,Sars-cov-2 inactivated vaccine developed by osve pharmaceutical company.,IRCT20210622051670N1,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,Severe acute respiratory syndrome coronavirus 2,,,,,,,,,,Severe acute respiratory syndrome coronavirus 2,,,,,,,,,,,,intramuscular route,,,
VO:0005400,Prime-2-cov-beta,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 protein subunit vaccine manufactured by speransa therapeutics.,NCT05389319,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005401,Rh109,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,"Sars-cov-2 rna vaccine by wuhan recogen biotechnology co., ltd.",NCT05366296,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005402,Rq3013,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,Sars-cov-2 rna vaccine by walvax biotechnology and shanghai rnacure biopharma,NCT05394012,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005403,Rvm-v001,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,Sars-cov-2 rna vaccine by rvac medicines,NCT05420077,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005404,Vxs-1223,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 protein subunit vaccine manufactured by vaxxas pty ltd,ACTRN12622000597796,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intradermal route,,,
VO:0005405,Aahi-sc2,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,"Sars-cov-2 rna vaccine by immunitybio, inc.",NCT05370040,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005406,Betuvax-cov2,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 protein subunit vaccine manufactured by human stem cell institute,NCT05270954,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005407,Covid-19 mrna vaccine by cansino biologics,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,Sars-cov-2 rna vaccine by cansino biologics inc.,NCT05373472,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005408,Eg-covid,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,Sars-cov-2 rna vaccine by eyegene inc.,NCT05188469,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005409,Mrna-1073,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,Sars-cov-2 mrna vaccine by moderna that combines the mrna-1273 covid-19 vaccine and the mrna-1010 influenza vaccine.,NCT05375838,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005410,Sys6006,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,"Sars-cov-2 mrna vaccine by cspc zhongqi pharmaceutical technology co., ltd.",NCT05439824,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005411,Unair inactivated covid-19 vaccine,vaccine,,VO:0005201,COVID-19 inactivated vaccine,,,,Sars-cov-2 inactivated vaccine developed by airlangga university,NCT05226429,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,Severe acute respiratory syndrome coronavirus 2,,,,,,,,,,Severe acute respiratory syndrome coronavirus 2,,,,,,,,,,,,intramuscular route,,,
VO:0005412,V-01-351/v-01d bivalence vaccine,vaccine,,VO:0005202,COVID-19 subunit vaccine,,,,Sars-cov-2 protein subunit vaccine manufactured by livzon pharmaceutical group inc.,NCT05273528,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005413,Gemcovac-19,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,Sars-cov-2 mrna vaccine by gennova biopharmaceuticals limited,CTRI/2022/04/041880,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005414,Lvrna009,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,"Sars-cov-2 mrna vaccine by aim vaccine co., ltd.",NCT05428592,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005415,Mrna-1273.214,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,Sars-cov-2 bivalent mrna vaccine by moderna that contains the mrna-1273 covid-19 vaccine and the mrna-1273.214 omicron booster,NCT05436834,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005416,Mrna-1273.529,vaccine,,VO:0005198,COVID-19 RNA vaccine,,,,Sars-cov-2 mrna booster vaccine by moderna that targets the omicron variant,NCT05249829,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,intramuscular route,,,
VO:0005417,Omicron covid-19 inactivated vaccine by china national biotec group company limited,vaccine,,VO:0005201,COVID-19 inactivated vaccine,,,,Sars-cov-2 inactivated vaccine developed by china national biotec group company limited,NCT05374954,Philip Huang,,,,,,,,,,,,,,,,,,,,Homo sapiens,,Severe acute respiratory syndrome coronavirus 2,,,,,,,,,,Severe acute respiratory syndrome coronavirus 2,,,,,,,,,,,,intramuscular route,,,
VO:0005418,Authorized covid-19 virus-like particle vaccine,vaccine,,VO:0005205|VO:0005264,COVID-19 virus-like particle vaccine|authorized COVID-19 vaccine,,,,,http://www.violinet.org/cov19vaxkb/authorizedcov19vax.php,Oliver He,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005435,"Sars-cov-2 covid-19 mrna, bivalent, original/omicron ba.1, non-us vaccine product (comirnaty bivalent), pfizer-biontech",vaccine,,VO:0004987,Comirnaty,,,Comirnaty Bivalent,"Comirnaty covid-19 mrna vaccine produced by pfizer-biontech,which is a bivalent vaccine that is effective against the original strain of covid-19 as well as the omicron ba.1 variant.a non-us vaccine product.",PMID:36541943|https://secure.medicalletter.org/TML-article-1665f|https://www2a.cdc.gov/vaccines/iis/iisstandards/vaccines.asp?rpt=cvx,Yuanyi (Penny) Pan|Oliver He,,,,Authorized by WHO 10/19/2022 - Counted toward immunity in US.Ref:https://www2a.cdc.gov/vaccines/iis/iisstandards/vaccines.asp?rpt=cvx,,,,,,,,,,,Comirnaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005436,"Sars-cov-2 (covid-19) vaccine, mrna, spike protein, lnp, bivalent booster, preservative free, 30 mcg/0.3 ml dose, tris-sucrose formulation",vaccine,,VO:0004987,Comirnaty,,,,"Comirnaty covid-19 mrna vaccine utilizes lipid nanoparticle-self-amplifying rna technology, available as a bivalent boosters against the original strain of covid-19 as well as the omicron ba.1 variant produced by pfizer (pf) with a dose of 30 mcg/0.3 ml to provide enhanced protection.",PMID:36206167|https://secure.medicalletter.org/TML-article-1660c|https://www2a.cdc.gov/vaccines/iis/iisstandards/vaccines.asp?rpt=cvx,Yuanyi (Penny) Pan|Oliver He,,,,"EUA authorized Pfizer adult bivalent booster ages 12+ yrs, original strain + omicron BA.4/BA.5. Not Authorized by WHO. Non-US Tradename for same formulation (Comirnaty Bivalent) counted toward immunity in US. Ref:https://www2a.cdc.gov/vaccines/iis/iisstandards/vaccines.asp?rpt=cvx",,,,,,,,,,,Comirnaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005437,"Sars-cov-2 (covid-19) vaccine, mrna, spike protein, lnp, preservative free, 30 mcg/0.3ml dose",vaccine,,VO:0004987,Comirnaty,,,,"Comirnaty covid-19 mrna vaccine utilizing lipid nanoparticle-self-amplifying rna technology against the original strain of covid-19 without preservative ,which is produced by pfizer (pf) with a dose of 30 mcg/0.3 ml.",https://www2a.cdc.gov/vaccines/iis/iisstandards/vaccines.asp?rpt=cvx,Yuanyi (Penny) Pan|Oliver He,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005439,Passive vaccine,vaccine,,VO:0005505,vaccine by platform type,,,,Passive vaccine is a vaccine that is made of immune globulin and used to immulize an individual against some dieases.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005440,Anthrax immune globulin passive vaccine,vaccine,,VO:0005439,passive vaccine,,,anthrax immune globulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005441,"Cytomegalovirus immune globulin passive vaccine, intravenous",vaccine,,VO:0005439,passive vaccine,,,CMVIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005442,Hepatitis a immune globulin passive vaccine,vaccine,,VO:0005439,passive vaccine,,,"Hep A,IG|Hepatitis A immune globulin","Hepatitis a immune globulin passive vaccine is a
 passive vaccine that provides protection against hepatitis 
a through the passive transfer of an antibody. hep a, ig provides
 temporary immunity to the virus for two to three months, if 
administered prior to exposure or within two weeks after exposure.","Stapleton, Jack T. ""Passive immunization against hepatitis A.""
 Vaccine 10 (1992): S45-S47.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005443,Hepatitis b immune globulin passive vaccine,vaccine,,VO:0005439,passive vaccine,,,HBIG|hepatitis B immune globulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005444,"Immune globulin, intramuscular",vaccine,,VO:0005439,passive vaccine,,,IG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005445,"Immune globulin, intravenous",vaccine,,VO:0005439,passive vaccine,,,IGIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005446,"Immune globulin, unspecified formulation",vaccine,,VO:0005439,passive vaccine,,,"IG,unspecified formulation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005447,Rabies immune globulin,vaccine,,VO:0005439,passive vaccine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005448,"Respiratory syncytial virus immune globulin passive vaccine, intravenous",vaccine,,VO:0005439,passive vaccine,,,"RSV-IGIV|respiratory syncytial virus immune globulin, intravenous",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005449,Rho(d) immune globulin - im,vaccine,,VO:0005439,passive vaccine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VO:0005450,Rho(d) immune globulin- iv or im passive vaccine,vaccine,,VO:0005439,passive vaccine,,,Rho(D) Immune globulin- IV or IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
