ID,LABEL in VO,OMOP concept ID
VO:0020932,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [Fluvax]",43517512
VO:0020933,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [INFLUVAC]",43517511
VO:0020934,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [Intanza]",43514648
VO:0020935,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [Vaxigrip Junior]",43516686
VO:0020936,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / Influenza B virus vaccine, B-Wisconsin-1-2010-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain Injection [VAXIGRIP]",43516279
VO:0020937,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.0075 MG/ML",43514582
VO:0020938,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.00752 MG/ML",587387
VO:0020939,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.009 MG/ML",43514583
VO:0020940,"Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.015 MG/ML",43514581
VO:0020941,influenza A-California-7-2009-(H1N1)v-like virus vaccine / influenza B virus antigen Nasal Spray,44029794
VO:0020942,influenza A-California-7-2009-(H1N1)v-like virus vaccine / influenza B virus antigen Nasal Spray [FluMist Quadrivalent],44095754
VO:0020943,influenza A-California-7-2009-(H1N1)v-like virus vaccine / influenza B virus antigen Nasal Spray [Flumist],44069929
VO:0020944,influenza A-California-7-2009-(H1N1)v-like virus vaccine 160000000 /ML,44091681
VO:0020945,influenza A-California-7-2009-(H1N1)v-like virus vaccine 160000000 /ML / influenza B virus antigen 160000000 /ML [FluMist Quadrivalent],44028427
VO:0020946,influenza A-California-7-2009-(H1N1)v-like virus vaccine 160000000 /ML / influenza B virus antigen 160000000 /ML Nasal Spray,44110093
VO:0020947,influenza A-California-7-2009-(H1N1)v-like virus vaccine 160000000 /ML / influenza B virus antigen 160000000 /ML Nasal Spray [FluMist Quadrivalent],44086193
VO:0020948,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML,44026970
VO:0020949,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML / influenza B virus antigen 50000000 /ML [Flumist],44041414
VO:0020950,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML / influenza B virus antigen 50000000 /ML Nasal Spray,44123243
VO:0020951,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML / influenza B virus antigen 50000000 /ML Nasal Spray [Flumist],44086192
VO:0020952,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML / influenza B virus antigen 50000000 /ML Nasal Spray [Flumist] Box of 5,44125127
VO:0020953,influenza A-California-7-2009-(H1N1)v-like virus vaccine 50000000 /ML / influenza B virus antigen 50000000 /ML Nasal Spray Box of 5,44032595
VO:0020954,influenza B virus antigen 160000000 /ML,44104673
VO:0020955,influenza B virus antigen 50000000 /ML,44066028
VO:0020956,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.005 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.016 MG/ML / diphtheria toxoid vaccine, inactivated 5 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe [Boostrix]",42902378
VO:0020957,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.005 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.016 MG/ML / diphtheria toxoid vaccine, inactivated 5 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe",42902512
VO:0020958,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.005 UNT/ML / Bordetella pertussis toxoid vaccine, inactivated 0.016 MG/ML / diphtheria toxoid vaccine, inactivated 5 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection [Boostrix]",46276269
VO:0020959,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.005 UNT/ML / Bordetella pertussis toxoid vaccine, inactivated 0.016 MG/ML / diphtheria toxoid vaccine, inactivated 5 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection",46276268
VO:0020960,"Influenza B virus vaccine, B-Brisbane-60-2008-like virus / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain / Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain Injection",43269509
VO:0020961,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.0075 MG/ML",43270876
VO:0020962,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.00752 MG/ML",42724203
VO:0020963,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.009 MG/ML",43270875
VO:0020964,"Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.015 MG/ML",43254645
VO:0020965,"Influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.0075 MG/ML",43258661
VO:0020966,"Influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.00752 MG/ML",42721609
VO:0020967,"Influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.009 MG/ML",43280430
VO:0020968,"Influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.015 MG/ML",43275129
VO:0020969,"Influenza Virus Fragmented, Inactivated, Strain A / Switzerland / 9715293/2013 H3N2 - Analogue Strain A / South Australia / 55/2014 Ivr-175",36878617
VO:0020970,"Influenza Virus Fragmented, Inactivated, Strain A / Switzerland / 9715293/2013 H3N2 - Analogue Strain A / South Australia / 55/2014 Ivr-175 0.03 MG/ML",43195410
VO:0020971,"Influenza Virus Fragmented, Inactivated, Strain A / Switzerland / 9715293/2013 H3N2 - Analogue Strain A / Switzerland / 9715293/2013, Nib-88",36879023
VO:0020972,"Influenza Virus Fragmented, Inactivated, Strain A / Switzerland / 9715293/2013 H3N2 - Analogue Strain A / Switzerland / 9715293/2013, Nib-88 0.03 MG/ML",43162393
VO:0020973,"Influenza Virus Fragmented, Inactivated, Strain B / Phuket / 3073/2013",36878713
VO:0020974,"Influenza Virus Fragmented, Inactivated, Strain B / Phuket / 3073/2013 0.0075 MG/ML",43280264
VO:0020975,"Influenza Virus Fragmented, Inactivated, Strain B / Phuket / 3073/2013 0.00752 MG/ML",42725347
VO:0020976,"Influenza Virus Fragmented, Inactivated, Strain B / Phuket / 3073/2013 0.015 MG/ML",43263916
VO:0020977,"Influenza Virus Fragmented, Inactivated, Strain B / Phuket / 3073/2013 0.03 MG/ML",43141286
VO:0020978,"Influenza Virus Surface Antigen, Inactivated, Strain A / Switzerland / 9715293/2013 H3N2 - Analogue Strain A / South Australia / 55/2014 Type Wild",36879091
VO:0020979,"Influenza Virus Surface Antigen, Inactivated, Strain A / Switzerland / 9715293/2013 H3N2 - Analogue Strain A / South Australia / 55/2014 Type Wild 0.03 MG/ML",43172142
VO:0020980,"Influenza Virus Surface Antigen, Inactivated, Strain B / Phuket / 3073/2013 & ndash; Analogue strain B / Utah / 9/2014, Wild Type",36878953
VO:0020981,"Influenza Virus Surface Antigen, Inactivated, Strain B / Phuket / 3073/2013 & ndash; Analogue strain B / Utah / 9/2014, Wild Type 0.03 MG/ML",43150023
VO:0020982,"Influenza Virus Surface Antigen, strain A / Victoria / 361/2011 H3N2 - Derived Strain Used Ivr-165",36878619
VO:0020983,"Influenza Virus Surface Antigen, strain A / Victoria / 361/2011 H3N2 - Derived Strain Used Ivr-165 0.0075 MG/ML",43269559
VO:0020984,"Influenza Virus Surface Antigen, strain A / Victoria / 361/2011 H3N2 - Derived Strain Used Ivr-165 0.00752 MG/ML",42712051
VO:0020985,"Influenza Virus Surface Antigen, strain A / Victoria / 361/2011 H3N2 - Derived Strain Used Ivr-165 0.009 MG/ML",43285912
VO:0020986,"Influenza Virus Surface Antigen, strain A / Victoria / 361/2011 H3N2 - Derived Strain Used Ivr-165 0.015 MG/ML",43285913
VO:0020987,"Influenza Virus Surface Antigen, strain A / Victoria / 361/2011 H3N2 - Derived Strain Used Ivr-165 0.03 MG/ML",43151706
VO:0020988,"Influenza Virus Surface Antigens, strain A / Switzerland / 9715293/2013 H3N2 - Analogue Strain Nib-88",36879025
VO:0020989,"Influenza Virus Surface Antigens, strain A / Switzerland / 9715293/2013 H3N2 - Analogue Strain Nib-88 0.0075 MG/ML",43258495
VO:0020990,"Influenza Virus Surface Antigens, strain A / Switzerland / 9715293/2013 H3N2 - Analogue Strain Nib-88 0.00752 MG/ML",42718694
VO:0020991,"Influenza Virus Surface Antigens, strain A / Switzerland / 9715293/2013 H3N2 - Analogue Strain Nib-88 0.015 MG/ML",43274944
VO:0020992,"Influenza Virus Surface Antigens, strain A / Switzerland / 9715293/2013 H3N2 - Analogue Strain Nib-88 0.03 MG/ML",43140034
VO:0020993,"Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.0075 MG/ML",43285904
VO:0020994,"Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.00752 MG/ML",42724280
VO:0020995,"Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.009 MG/ML",43275119
VO:0020996,"Influenza Virus Vaccine, Inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.015 MG/ML",43291274
VO:0020997,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 1350 PFU,43285855
VO:0020998,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 1350 PFU [Varivax],43285856
VO:0020999,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 1350 PFU Injection,43275062
VO:0021000,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 1350 PFU Injection [Varivax],43275063
VO:0021001,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 1350 UNT,44104046
VO:0021002,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 1350 UNT [Varivax],44027667
VO:0021003,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 1350 UNT Injectable Solution,44070963
VO:0021004,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 1350 UNT Injection,587889
VO:0021005,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 1350 UNT Injection [Varivax],44111111
VO:0021006,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 1350 UNT Injection [Varivax] by Merck,44026047
VO:0021007,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 19400 PFU,43280378
VO:0021008,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 19400 PFU [Zostavax],43291211
VO:0021009,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 19400 PFU Injection,43285857
VO:0021010,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 19400 PFU Injection [Zostavax],43285858
VO:0021011,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 200 UNT/ML,41013226
VO:0021012,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 200 UNT/ML [Varilrix],41171275
VO:0021013,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 200 UNT/ML Injectable Solution,41020598
VO:0021014,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 200 UNT/ML Injectable Solution [Varilrix],40901529
VO:0021015,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 200 UNT/ML Injectable Solution [Varilrix] Box of 1,41120142
VO:0021016,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 200 UNT/ML Injectable Solution [Varilrix] Box of 10,41057398
VO:0021017,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 200 UNT/ML Injectable Solution Box of 1,41301524
VO:0021018,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 200 UNT/ML Injectable Solution Box of 10,40864904
VO:0021019,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 2000 PFU,43285859
VO:0021020,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 2000 PFU [Varilrix],43264043
VO:0021021,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 2000 PFU Injection,43291212
VO:0021022,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 2000 PFU Injection [Varilrix],43264044
VO:0021023,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 2700 UNT/ML Injectable Solution,43786832
VO:0021024,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 29800 PFU/ML,44104045
VO:0021025,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 29800 PFU/ML [Zostavax],44053688
VO:0021026,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 29800 PFU/ML Injectable Suspension,44058055
VO:0021027,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 29800 PFU/ML Injectable Suspension [Zostavax],44046628
VO:0021028,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 29800 UNT/ML Prefilled Syringe,41146202
VO:0021029,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 29800 UNT/ML Prefilled Syringe [Zostavax],41276010
VO:0021030,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 29800 UNT/ML Prefilled Syringe [Zostavax] Box of 1,41151733
VO:0021031,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 29800 UNT/ML Prefilled Syringe Box of 1,41051813
VO:0021032,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 4000 UNT/ML,44026330
VO:0021033,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 4000 UNT/ML [Varilrix],44079373
VO:0021034,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 4000 UNT/ML Injectable Solution,44096748
VO:0021035,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 4000 UNT/ML Injectable Solution [Varilrix],44111110
VO:0021036,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 4000 UNT/ML Injectable Solution [Varilrix] Box of 1,41057397
VO:0021037,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 4000 UNT/ML Injectable Solution [Varilrix] Box of 10,43786834
VO:0021038,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 4000 UNT/ML Injectable Solution Box of 1,40896119
VO:0021039,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain 4000 UNT/ML Injectable Solution Box of 10,43732943
VO:0021040,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injectable Solution,36889564
VO:0021041,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injectable Solution [Varilrix],36881854
VO:0021042,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injectable Solution [Varivax],36421490
VO:0021043,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injectable Solution [Zostavax],40748062
VO:0021044,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injectable Suspension,44042651
VO:0021045,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injectable Suspension [Zostavax],44121109
VO:0021046,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Injection [Varilrix],21079816
VO:0021047,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Prefilled Syringe,41205313
VO:0021048,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain Prefilled Syringe [Zostavax],40955879
VO:0021080,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine 0.006 MG/ML / hepatitis B surface antigen vaccine 0.02 MG/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection [Vaxelis]",1366354
VO:0021081,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection [Quadracel]",46276295
VO:0021082,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe [Quadracel]",1759163
VO:0021083,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine 0.006 MG/ML / hepatitis B surface antigen vaccine 0.02 MG/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe [Vaxelis]",37003440
VO:0021084,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe",1759161
VO:0021085,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection",46276292
